
5999	DFY	14731.5	125.145415417	14942	14437	D-edges 378 	D-max-degree 23 	D-min-degree 7 	D-max-in-degree 14 	D-min-in-degree 2 	D-max-out-degree 14 	D-min-out-degree 3 	D-diameter-from0 3 	UR-edges 38 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 13 	DD 30 	NSUC.disc 6 	CSUC.disc 1 	min_CSUC.disc 6 	all_sinkless_cycles 6 	NSUC.conn 0 	NSUC-D-max-degree 19 	NSUC-D-max-in-degree 11 	NSUC-D-max-out-degree 9
5377	HT	12883.6875	117.359873227	13176	12745	D-edges 334 	D-max-degree 22 	D-min-degree 6 	D-max-in-degree 17 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 28 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 22 	DD 25 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5376	MZ	12882.875	83.6375177477	13010	12711	D-edges 345 	D-max-degree 26 	D-min-degree 6 	D-max-in-degree 15 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 28 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 24 	DD 5 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 26 	NSUC-D-max-in-degree 15 	NSUC-D-max-out-degree 11
5375	PO	12882.75	89.2436972564	13129	12758	D-edges 329 	D-max-degree 23 	D-min-degree 8 	D-max-in-degree 12 	D-min-in-degree 1 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 27 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 23 	DD 24 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5374	LD	12882.125	121.551365171	13100	12651	D-edges 356 	D-max-degree 24 	D-min-degree 5 	D-max-in-degree 13 	D-min-in-degree 1 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 28 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 22 	DD 25 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5373	A6L	12882.125	164.432309401	13180	12577	D-edges 360 	D-max-degree 23 	D-min-degree 9 	D-max-in-degree 12 	D-min-in-degree 3 	D-max-out-degree 14 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 32 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 20 	DD 3 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 23 	NSUC-D-max-in-degree 9 	NSUC-D-max-out-degree 14
5372	CBF	12882.0	107.420901132	13046	12670	D-edges 374 	D-max-degree 26 	D-min-degree 9 	D-max-in-degree 14 	D-min-in-degree 3 	D-max-out-degree 13 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 30 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 20 	DD 29 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5371	XD	12881.875	113.623762369	13046	12694	D-edges 362 	D-max-degree 20 	D-min-degree 6 	D-max-in-degree 13 	D-min-in-degree 2 	D-max-out-degree 14 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 25 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 25 	DD 13 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5370	TB	12881.375	76.7258716145	13045	12745	D-edges 368 	D-max-degree 24 	D-min-degree 7 	D-max-in-degree 15 	D-min-in-degree 1 	D-max-out-degree 14 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 29 	UR-max-degree 6 	UR-min-degree 0 	UR-connected 0 	UR-components 21 	DD 29 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5369	M2	12880.6875	94.0297285105	13011	12681	D-edges 348 	D-max-degree 21 	D-min-degree 8 	D-max-in-degree 13 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 28 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 23 	DD 17 	NSUC.disc 3 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 3 	NSUC.conn 0 	NSUC-D-max-degree 20 	NSUC-D-max-in-degree 11 	NSUC-D-max-out-degree 12
5368	YJ	12879.125	91.7938417052	13042	12676	D-edges 361 	D-max-degree 22 	D-min-degree 8 	D-max-in-degree 15 	D-min-in-degree 3 	D-max-out-degree 14 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 28 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 24 	DD 27 	NSUC.disc 9 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 9 	NSUC.conn 0 	NSUC-D-max-degree 19 	NSUC-D-max-in-degree 13 	NSUC-D-max-out-degree 11
5367	AJC	12878.375	109.549004445	13101	12700	D-edges 368 	D-max-degree 26 	D-min-degree 8 	D-max-in-degree 15 	D-min-in-degree 1 	D-max-out-degree 13 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 29 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 21 	DD 11 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5366	KF	12876.0625	87.4903342876	13015	12664	D-edges 346 	D-max-degree 23 	D-min-degree 6 	D-max-in-degree 12 	D-min-in-degree 1 	D-max-out-degree 12 	D-min-out-degree 0 	D-diameter-from0 4 	UR-edges 23 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 28 	DD 24 	NSUC.disc 4 	CSUC.disc 1 	min_CSUC.disc 4 	all_sinkless_cycles 4 	NSUC.conn 0 	NSUC-D-max-degree 23 	NSUC-D-max-in-degree 12 	NSUC-D-max-out-degree 11
5365	CMG	12875.1875	78.3583265757	13039	12739	D-edges 384 	D-max-degree 22 	D-min-degree 8 	D-max-in-degree 13 	D-min-in-degree 1 	D-max-out-degree 14 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 25 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 26 	DD 23 	NSUC.disc 3 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 3 	NSUC.conn 0 	NSUC-D-max-degree 20 	NSUC-D-max-in-degree 10 	NSUC-D-max-out-degree 14
5364	ZV	12874.25	110.791752852	13116	12640	D-edges 366 	D-max-degree 26 	D-min-degree 6 	D-max-in-degree 15 	D-min-in-degree 1 	D-max-out-degree 13 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 23 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 27 	DD 8 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5363	CJ	12874.0625	103.454379287	13163	12708	D-edges 318 	D-max-degree 21 	D-min-degree 5 	D-max-in-degree 11 	D-min-in-degree 2 	D-max-out-degree 13 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 27 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 23 	DD 26 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5362	CNE	12873.9375	95.7506323413	13034	12612	D-edges 382 	D-max-degree 22 	D-min-degree 9 	D-max-in-degree 14 	D-min-in-degree 3 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 28 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 22 	DD 26 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5361	AXG	12873.625	122.786336272	13032	12583	D-edges 383 	D-max-degree 23 	D-min-degree 9 	D-max-in-degree 14 	D-min-in-degree 4 	D-max-out-degree 13 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 23 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 27 	DD 24 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5360	YV	12865.125	85.4033627851	13020	12672	D-edges 392 	D-max-degree 22 	D-min-degree 10 	D-max-in-degree 13 	D-min-in-degree 1 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 28 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 22 	DD 16 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5359	N5	12864.1875	103.587052008	13029	12666	D-edges 340 	D-max-degree 25 	D-min-degree 5 	D-max-in-degree 14 	D-min-in-degree 1 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 27 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 25 	DD 5 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 25 	NSUC-D-max-in-degree 14 	NSUC-D-max-out-degree 11
5358	BJS	12861.0	78.0920930697	13032	12718	D-edges 376 	D-max-degree 22 	D-min-degree 9 	D-max-in-degree 12 	D-min-in-degree 3 	D-max-out-degree 14 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 30 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 21 	DD 26 	NSUC.disc 4 	CSUC.disc 1 	min_CSUC.disc 4 	all_sinkless_cycles 4 	NSUC.conn 0 	NSUC-D-max-degree 22 	NSUC-D-max-in-degree 11 	NSUC-D-max-out-degree 14
5357	KV	12860.8125	71.8150565254	12979	12748	D-edges 360 	D-max-degree 23 	D-min-degree 7 	D-max-in-degree 13 	D-min-in-degree 2 	D-max-out-degree 13 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 25 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 25 	DD 22 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5356	JK	12860.375	112.354280626	13117	12681	D-edges 354 	D-max-degree 26 	D-min-degree 7 	D-max-in-degree 15 	D-min-in-degree 4 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 27 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 24 	DD 22 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5355	QC	12858.75	89.9301812519	13013	12721	D-edges 348 	D-max-degree 23 	D-min-degree 7 	D-max-in-degree 13 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 3 	D-diameter-from0 4 	UR-edges 23 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 27 	DD 15 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5354	US	12858.25	136.720289277	13128	12599	D-edges 346 	D-max-degree 24 	D-min-degree 4 	D-max-in-degree 13 	D-min-in-degree 1 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 29 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 23 	DD 25 	NSUC.disc 7 	CSUC.disc 1 	min_CSUC.disc 4 	all_sinkless_cycles 7 	NSUC.conn 0 	NSUC-D-max-degree 21 	NSUC-D-max-in-degree 11 	NSUC-D-max-out-degree 11
5353	GT	12858.0	134.886063031	13090	12591	D-edges 349 	D-max-degree 27 	D-min-degree 6 	D-max-in-degree 16 	D-min-in-degree 3 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 27 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 24 	DD 21 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5352	UB	12855.25	136.907587445	13029	12528	D-edges 360 	D-max-degree 21 	D-min-degree 7 	D-max-in-degree 13 	D-min-in-degree 2 	D-max-out-degree 13 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 27 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 23 	DD 27 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5351	KI	12853.75	82.1032124828	12969	12720	D-edges 348 	D-max-degree 21 	D-min-degree 7 	D-max-in-degree 12 	D-min-in-degree 1 	D-max-out-degree 13 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 24 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 26 	DD 15 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5350	PD	12853.5625	100.61558574	13118	12676	D-edges 346 	D-max-degree 23 	D-min-degree 5 	D-max-in-degree 13 	D-min-in-degree 1 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 25 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 25 	DD 3 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5349	JJ	12850.8125	173.734070763	13149	12574	D-edges 335 	D-max-degree 20 	D-min-degree 7 	D-max-in-degree 13 	D-min-in-degree 2 	D-max-out-degree 14 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 20 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 30 	DD 20 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5348	A3N	12850.5625	89.3650999762	13024	12743	D-edges 369 	D-max-degree 24 	D-min-degree 8 	D-max-in-degree 14 	D-min-in-degree 1 	D-max-out-degree 14 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 36 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 17 	DD 16 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 24 	NSUC-D-max-in-degree 14 	NSUC-D-max-out-degree 14
5347	MK	12850.3125	80.5253987494	12985	12732	D-edges 359 	D-max-degree 25 	D-min-degree 7 	D-max-in-degree 15 	D-min-in-degree 1 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 32 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 19 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 4 	NSUC.conn 4 	NSUC-D-max-degree 22 	NSUC-D-max-in-degree 11 	NSUC-D-max-out-degree 11
5346	JS	12850.125	79.9201750186	12977	12717	D-edges 316 	D-max-degree 23 	D-min-degree 6 	D-max-in-degree 13 	D-min-in-degree 1 	D-max-out-degree 13 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 25 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 25 	DD 21 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5345	IB	12848.8125	125.706612172	13063	12659	D-edges 353 	D-max-degree 26 	D-min-degree 6 	D-max-in-degree 15 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 28 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 23 	DD 21 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5344	FK	12847.8125	52.9636889175	12934	12774	D-edges 333 	D-max-degree 23 	D-min-degree 3 	D-max-in-degree 14 	D-min-in-degree 2 	D-max-out-degree 13 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 21 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 30 	DD 18 	NSUC.disc 3 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 3 	NSUC.conn 0 	NSUC-D-max-degree 23 	NSUC-D-max-in-degree 14 	NSUC-D-max-out-degree 11
5343	BQ6	12847.8125	82.5244045344	12989	12687	D-edges 366 	D-max-degree 24 	D-min-degree 6 	D-max-in-degree 14 	D-min-in-degree 3 	D-max-out-degree 14 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 27 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 24 	DD 26 	NSUC.disc 4 	CSUC.disc 1 	min_CSUC.disc 4 	all_sinkless_cycles 4 	NSUC.conn 0 	NSUC-D-max-degree 22 	NSUC-D-max-in-degree 11 	NSUC-D-max-out-degree 13
5342	NM	12847.5	78.5493475466	12962	12681	D-edges 341 	D-max-degree 23 	D-min-degree 5 	D-max-in-degree 16 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 25 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 26 	DD 14 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 6 	NSUC.conn 6 	NSUC-D-max-degree 18 	NSUC-D-max-in-degree 10 	NSUC-D-max-out-degree 11
5341	KK	12846.0	76.3437947708	12978	12698	D-edges 347 	D-max-degree 23 	D-min-degree 5 	D-max-in-degree 12 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 25 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 25 	DD 25 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5340	CJ4	12846.0	80.9282089262	13003	12661	D-edges 385 	D-max-degree 25 	D-min-degree 9 	D-max-in-degree 13 	D-min-in-degree 4 	D-max-out-degree 13 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 25 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 25 	DD 26 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5339	C33	12845.3125	170.213365644	13055	12539	D-edges 365 	D-max-degree 21 	D-min-degree 6 	D-max-in-degree 13 	D-min-in-degree 3 	D-max-out-degree 13 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 29 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 21 	DD 30 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5338	RL	12843.625	146.722048019	13099	12640	D-edges 346 	D-max-degree 21 	D-min-degree 4 	D-max-in-degree 13 	D-min-in-degree 1 	D-max-out-degree 12 	D-min-out-degree 3 	D-diameter-from0 3 	UR-edges 32 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 19 	DD 3 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 4 	NSUC.conn 4 	NSUC-D-max-degree 20 	NSUC-D-max-in-degree 9 	NSUC-D-max-out-degree 11
5337	BIK	12841.625	120.800908006	13007	12639	D-edges 353 	D-max-degree 23 	D-min-degree 6 	D-max-in-degree 12 	D-min-in-degree 3 	D-max-out-degree 13 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 30 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 21 	DD 14 	NSUC.disc 3 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 3 	NSUC.conn 0 	NSUC-D-max-degree 16 	NSUC-D-max-in-degree 7 	NSUC-D-max-out-degree 12
5336	BH7	12840.5625	120.797334796	12995	12572	D-edges 366 	D-max-degree 23 	D-min-degree 8 	D-max-in-degree 13 	D-min-in-degree 3 	D-max-out-degree 15 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 34 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 18 	DD 11 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 7 	NSUC.conn 7 	NSUC-D-max-degree 23 	NSUC-D-max-in-degree 13 	NSUC-D-max-out-degree 12
5335	ACT	12836.625	81.874045796	12952	12644	D-edges 364 	D-max-degree 21 	D-min-degree 8 	D-max-in-degree 13 	D-min-in-degree 1 	D-max-out-degree 13 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 29 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 21 	DD 26 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5334	NK	12836.5	103.317471901	13055	12645	D-edges 347 	D-max-degree 23 	D-min-degree 7 	D-max-in-degree 12 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 22 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 28 	DD 21 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5333	KU	12836.3125	92.888857479	13026	12711	D-edges 331 	D-max-degree 20 	D-min-degree 5 	D-max-in-degree 13 	D-min-in-degree 2 	D-max-out-degree 13 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 24 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 26 	DD 15 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5332	6W	12834.625	119.762199274	13033	12629	D-edges 365 	D-max-degree 24 	D-min-degree 7 	D-max-in-degree 12 	D-min-in-degree 3 	D-max-out-degree 13 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 25 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 25 	DD 27 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5331	EO	12834.25	63.1065567116	12926	12709	D-edges 349 	D-max-degree 22 	D-min-degree 5 	D-max-in-degree 13 	D-min-in-degree 1 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 30 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 20 	DD 13 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5330	KB	12833.375	86.5519172231	12978	12649	D-edges 353 	D-max-degree 27 	D-min-degree 7 	D-max-in-degree 16 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 31 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 19 	DD 4 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5329	J6	12830.9375	116.729638883	12976	12633	D-edges 342 	D-max-degree 21 	D-min-degree 6 	D-max-in-degree 14 	D-min-in-degree 2 	D-max-out-degree 15 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 19 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 32 	DD 17 	NSUC.disc 3 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 3 	NSUC.conn 0 	NSUC-D-max-degree 16 	NSUC-D-max-in-degree 8 	NSUC-D-max-out-degree 9
5328	PB	12830.0	139.671489575	13069	12463	D-edges 330 	D-max-degree 21 	D-min-degree 6 	D-max-in-degree 12 	D-min-in-degree 1 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 28 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 22 	DD 7 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
