
5999	AAV	98610.375	3550.43210178	106530	92143	D-edges 197 	D-max-degree 25 	D-min-degree 10 	D-max-in-degree 13 	D-min-in-degree 5 	D-max-out-degree 14 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 49 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 19 	NSUC.disc 19 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 19 	NSUC.conn 0
5669	GC	13146.4375	1118.9018036	15118	11127	D-edges 180 	D-max-degree 23 	D-min-degree 10 	D-max-in-degree 14 	D-min-in-degree 5 	D-max-out-degree 13 	D-min-out-degree 4 	D-diameter-from0 3 	UR-edges 39 	UR-max-degree 7 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 18 	NSUC.conn 18
5668	N6	13141.5625	761.136729566	14791	11808	D-edges 186 	D-max-degree 25 	D-min-degree 10 	D-max-in-degree 13 	D-min-in-degree 5 	D-max-out-degree 14 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 47 	UR-max-degree 9 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 18 	NSUC.conn 18
5667	ED	13006.125	992.553139321	15001	11443	D-edges 197 	D-max-degree 23 	D-min-degree 13 	D-max-in-degree 15 	D-min-in-degree 6 	D-max-out-degree 14 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 50 	UR-max-degree 8 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
5666	ATQ	12994.4375	953.55735071	15718	11775	D-edges 199 	D-max-degree 24 	D-min-degree 13 	D-max-in-degree 13 	D-min-in-degree 6 	D-max-out-degree 14 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 53 	UR-max-degree 8 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 19 	NSUC.conn 19
5665	AP3	12925.375	671.841952676	14034	11899	D-edges 200 	D-max-degree 25 	D-min-degree 12 	D-max-in-degree 13 	D-min-in-degree 6 	D-max-out-degree 15 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 51 	UR-max-degree 8 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 19 	NSUC.conn 19
5664	FF	12924.25	579.35238629	13855	11678	D-edges 189 	D-max-degree 24 	D-min-degree 13 	D-max-in-degree 15 	D-min-in-degree 5 	D-max-out-degree 12 	D-min-out-degree 7 	D-diameter-from0 3 	UR-edges 42 	UR-max-degree 7 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
5663	M5	12906.3125	752.490425084	14146	11916	D-edges 169 	D-max-degree 21 	D-min-degree 12 	D-max-in-degree 12 	D-min-in-degree 6 	D-max-out-degree 13 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 35 	UR-max-degree 7 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
5662	BU	12903.875	911.400493403	14603	11744	D-edges 198 	D-max-degree 25 	D-min-degree 13 	D-max-in-degree 13 	D-min-in-degree 6 	D-max-out-degree 15 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 50 	UR-max-degree 8 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
5661	MD	12903.75	991.186631014	14467	10735	D-edges 187 	D-max-degree 22 	D-min-degree 14 	D-max-in-degree 15 	D-min-in-degree 5 	D-max-out-degree 14 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 42 	UR-max-degree 8 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
5660	U7	12886.75	605.04302533	13768	11447	D-edges 198 	D-max-degree 25 	D-min-degree 11 	D-max-in-degree 14 	D-min-in-degree 6 	D-max-out-degree 14 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 50 	UR-max-degree 9 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 19 	NSUC.conn 19
5659	M4	12872.625	888.954644161	14648	11193	D-edges 191 	D-max-degree 25 	D-min-degree 14 	D-max-in-degree 13 	D-min-in-degree 5 	D-max-out-degree 13 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 46 	UR-max-degree 9 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
5658	AM6	12866.5625	1185.8431583	16387	11538	D-edges 203 	D-max-degree 26 	D-min-degree 12 	D-max-in-degree 13 	D-min-in-degree 7 	D-max-out-degree 14 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 51 	UR-max-degree 8 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 19 	NSUC.conn 19
5657	AI3	12850.9375	889.254355398	14327	11296	D-edges 195 	D-max-degree 23 	D-min-degree 12 	D-max-in-degree 12 	D-min-in-degree 7 	D-max-out-degree 14 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 46 	UR-max-degree 7 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 19 	NSUC.conn 19
5656	EZ	12804.5	829.374839864	14461	11633	D-edges 194 	D-max-degree 26 	D-min-degree 14 	D-max-in-degree 16 	D-min-in-degree 6 	D-max-out-degree 14 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 46 	UR-max-degree 9 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
5655	EX	12776.0625	1118.77781914	14974	11086	D-edges 189 	D-max-degree 26 	D-min-degree 12 	D-max-in-degree 14 	D-min-in-degree 6 	D-max-out-degree 12 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 45 	UR-max-degree 7 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
5654	CZ	12714.1875	1012.52766745	14724	11230	D-edges 190 	D-max-degree 26 	D-min-degree 14 	D-max-in-degree 14 	D-min-in-degree 6 	D-max-out-degree 12 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 45 	UR-max-degree 7 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
5653	GY	12698.1875	631.850280797	13740	11572	D-edges 188 	D-max-degree 23 	D-min-degree 12 	D-max-in-degree 13 	D-min-in-degree 4 	D-max-out-degree 12 	D-min-out-degree 7 	D-diameter-from0 3 	UR-edges 41 	UR-max-degree 6 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
5652	MW	12668.75	796.021788332	14885	11469	D-edges 186 	D-max-degree 25 	D-min-degree 11 	D-max-in-degree 15 	D-min-in-degree 6 	D-max-out-degree 14 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 46 	UR-max-degree 8 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 18 	NSUC.conn 18
5651	GJ	12661.875	652.918436235	13863	11555	D-edges 196 	D-max-degree 24 	D-min-degree 12 	D-max-in-degree 14 	D-min-in-degree 6 	D-max-out-degree 14 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 48 	UR-max-degree 8 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
5650	CH	12638.9375	817.031552998	13855	11087	D-edges 202 	D-max-degree 24 	D-min-degree 13 	D-max-in-degree 13 	D-min-in-degree 5 	D-max-out-degree 14 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 50 	UR-max-degree 7 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
5649	PP	12617.1875	747.133707809	14185	10944	D-edges 194 	D-max-degree 24 	D-min-degree 13 	D-max-in-degree 15 	D-min-in-degree 6 	D-max-out-degree 13 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 47 	UR-max-degree 8 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 19 	NSUC.conn 19
5648	JE	12609.875	838.813959931	13875	11089	D-edges 183 	D-max-degree 22 	D-min-degree 13 	D-max-in-degree 13 	D-min-in-degree 6 	D-max-out-degree 13 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 43 	UR-max-degree 7 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 17 	NSUC.conn 17
5647	NG	12572.9375	958.620328177	15015	11444	D-edges 194 	D-max-degree 24 	D-min-degree 12 	D-max-in-degree 13 	D-min-in-degree 7 	D-max-out-degree 14 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 47 	UR-max-degree 8 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 18 	NSUC.conn 18
5646	EJ	12558.25	828.695548739	14515	11306	D-edges 198 	D-max-degree 25 	D-min-degree 15 	D-max-in-degree 16 	D-min-in-degree 7 	D-max-out-degree 14 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 52 	UR-max-degree 10 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 19 	NSUC.conn 19
5645	DO	12546.25	648.845946662	13649	11699	D-edges 187 	D-max-degree 22 	D-min-degree 14 	D-max-in-degree 13 	D-min-in-degree 6 	D-max-out-degree 13 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 42 	UR-max-degree 7 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
5644	YN	12527.25	482.059319483	13356	11860	D-edges 199 	D-max-degree 24 	D-min-degree 13 	D-max-in-degree 14 	D-min-in-degree 6 	D-max-out-degree 14 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 50 	UR-max-degree 7 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 19 	NSUC.conn 19
5643	AOB	12503.1875	1047.14720901	14813	11125	D-edges 194 	D-max-degree 25 	D-min-degree 11 	D-max-in-degree 13 	D-min-in-degree 6 	D-max-out-degree 14 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 48 	UR-max-degree 8 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 19 	NSUC.conn 19
5642	AHG	12490.4375	779.869778292	13991	10962	D-edges 196 	D-max-degree 27 	D-min-degree 13 	D-max-in-degree 13 	D-min-in-degree 5 	D-max-out-degree 14 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 49 	UR-max-degree 9 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
5641	D3	12417.9375	667.557906547	14130	11317	D-edges 188 	D-max-degree 23 	D-min-degree 12 	D-max-in-degree 14 	D-min-in-degree 4 	D-max-out-degree 12 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 48 	UR-max-degree 8 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 19 	NSUC.conn 19
5640	EA	12414.125	927.833624296	14650	11109	D-edges 188 	D-max-degree 26 	D-min-degree 12 	D-max-in-degree 14 	D-min-in-degree 6 	D-max-out-degree 12 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 45 	UR-max-degree 7 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
5639	OR	12369.1875	840.512880534	14174	11020	D-edges 188 	D-max-degree 26 	D-min-degree 11 	D-max-in-degree 13 	D-min-in-degree 3 	D-max-out-degree 14 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 44 	UR-max-degree 8 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 17 	NSUC.conn 17
5638	EO	12350.625	1114.41155296	15479	11138	D-edges 188 	D-max-degree 22 	D-min-degree 16 	D-max-in-degree 14 	D-min-in-degree 7 	D-max-out-degree 12 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 41 	UR-max-degree 7 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
5637	WW	12350.4375	1079.09180383	14584	10939	D-edges 195 	D-max-degree 24 	D-min-degree 10 	D-max-in-degree 12 	D-min-in-degree 5 	D-max-out-degree 14 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 51 	UR-max-degree 9 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 19 	NSUC.conn 19
5636	J2	12281.8125	573.865317251	13414	11317	D-edges 179 	D-max-degree 23 	D-min-degree 11 	D-max-in-degree 13 	D-min-in-degree 5 	D-max-out-degree 13 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 37 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
5635	EQ	12274.625	750.640549381	13669	11180	D-edges 191 	D-max-degree 26 	D-min-degree 14 	D-max-in-degree 14 	D-min-in-degree 6 	D-max-out-degree 12 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 44 	UR-max-degree 7 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
5634	CK	12237.0625	783.579644065	14121	10876	D-edges 200 	D-max-degree 25 	D-min-degree 14 	D-max-in-degree 14 	D-min-in-degree 6 	D-max-out-degree 14 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 53 	UR-max-degree 8 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
5633	DW	12232.6875	1121.04681653	15333	10529	D-edges 198 	D-max-degree 25 	D-min-degree 15 	D-max-in-degree 13 	D-min-in-degree 6 	D-max-out-degree 14 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 52 	UR-max-degree 8 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
5632	CN	12231.25	630.723939216	14161	11282	D-edges 191 	D-max-degree 25 	D-min-degree 13 	D-max-in-degree 15 	D-min-in-degree 4 	D-max-out-degree 14 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 46 	UR-max-degree 9 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
5631	F7	12204.375	650.238501917	13189	10886	D-edges 182 	D-max-degree 23 	D-min-degree 12 	D-max-in-degree 13 	D-min-in-degree 6 	D-max-out-degree 14 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 42 	UR-max-degree 7 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
5630	BP	12191.375	796.678956277	13576	10607	D-edges 198 	D-max-degree 28 	D-min-degree 15 	D-max-in-degree 16 	D-min-in-degree 6 	D-max-out-degree 14 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 49 	UR-max-degree 10 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
5629	NX	12177.0625	586.334638746	13439	11372	D-edges 193 	D-max-degree 24 	D-min-degree 12 	D-max-in-degree 13 	D-min-in-degree 4 	D-max-out-degree 14 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 46 	UR-max-degree 8 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
5628	OD	12159.5625	934.755313488	14795	11110	D-edges 186 	D-max-degree 23 	D-min-degree 10 	D-max-in-degree 12 	D-min-in-degree 5 	D-max-out-degree 13 	D-min-out-degree 3 	D-diameter-from0 2 	UR-edges 42 	UR-max-degree 7 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
5627	JH	12152.875	806.141106987	13801	10753	D-edges 182 	D-max-degree 24 	D-min-degree 12 	D-max-in-degree 13 	D-min-in-degree 6 	D-max-out-degree 13 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 46 	UR-max-degree 9 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
5626	DS	12149.9375	784.765687064	14028	11020	D-edges 210 	D-max-degree 26 	D-min-degree 17 	D-max-in-degree 13 	D-min-in-degree 7 	D-max-out-degree 14 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 58 	UR-max-degree 9 	UR-min-degree 3 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
5625	H3	12148.25	638.197216776	13491	11142	D-edges 182 	D-max-degree 27 	D-min-degree 10 	D-max-in-degree 13 	D-min-in-degree 5 	D-max-out-degree 14 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 40 	UR-max-degree 8 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 18 	NSUC.conn 18
5624	OQ	12126.6875	661.749076194	13788	11133	D-edges 187 	D-max-degree 25 	D-min-degree 12 	D-max-in-degree 13 	D-min-in-degree 5 	D-max-out-degree 14 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 52 	UR-max-degree 10 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
5623	CW	12057.3125	985.496176981	14539	10637	D-edges 189 	D-max-degree 25 	D-min-degree 14 	D-max-in-degree 14 	D-min-in-degree 6 	D-max-out-degree 12 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 43 	UR-max-degree 6 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
5622	JZ	12022.375	768.675230104	13824	10722	D-edges 186 	D-max-degree 25 	D-min-degree 13 	D-max-in-degree 14 	D-min-in-degree 7 	D-max-out-degree 13 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 45 	UR-max-degree 9 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 19 	NSUC.conn 19
5621	IV	12013.0625	818.307435255	13768	10911	D-edges 169 	D-max-degree 24 	D-min-degree 12 	D-max-in-degree 12 	D-min-in-degree 5 	D-max-out-degree 12 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 35 	UR-max-degree 9 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 18 	NSUC.conn 18
5620	ASN	12003.8125	454.218589826	12814	11290	D-edges 199 	D-max-degree 24 	D-min-degree 11 	D-max-in-degree 14 	D-min-in-degree 5 	D-max-out-degree 14 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 47 	UR-max-degree 8 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 19 	NSUC.conn 19
5619	DX	11957.5	812.745270672	13389	10492	D-edges 190 	D-max-degree 27 	D-min-degree 14 	D-max-in-degree 15 	D-min-in-degree 6 	D-max-out-degree 12 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 45 	UR-max-degree 8 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
5618	PL	11941.8125	542.517421235	13072	10857	D-edges 195 	D-max-degree 26 	D-min-degree 14 	D-max-in-degree 15 	D-min-in-degree 5 	D-max-out-degree 14 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 52 	UR-max-degree 10 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
5617	EU	11923.9375	843.949381535	14111	10721	D-edges 201 	D-max-degree 25 	D-min-degree 11 	D-max-in-degree 15 	D-min-in-degree 6 	D-max-out-degree 14 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 57 	UR-max-degree 9 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 19 	NSUC.conn 19
5616	VA	11899.6875	705.055469338	13701	10753	D-edges 186 	D-max-degree 25 	D-min-degree 11 	D-max-in-degree 13 	D-min-in-degree 5 	D-max-out-degree 14 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 42 	UR-max-degree 6 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 18 	NSUC.conn 18
5615	CC	11896.3125	717.020808515	13384	11038	D-edges 189 	D-max-degree 25 	D-min-degree 15 	D-max-in-degree 13 	D-min-in-degree 7 	D-max-out-degree 13 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 43 	UR-max-degree 6 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
5614	CO	11882.5625	1284.52826792	14913	9802	D-edges 201 	D-max-degree 25 	D-min-degree 13 	D-max-in-degree 12 	D-min-in-degree 6 	D-max-out-degree 14 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 52 	UR-max-degree 9 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
5613	E6	11867.5	1009.44495888	14105	10238	D-edges 185 	D-max-degree 22 	D-min-degree 13 	D-max-in-degree 13 	D-min-in-degree 6 	D-max-out-degree 14 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 40 	UR-max-degree 8 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
5612	IQ	11852.0625	702.308734528	13159	10250	D-edges 185 	D-max-degree 25 	D-min-degree 11 	D-max-in-degree 13 	D-min-in-degree 6 	D-max-out-degree 14 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 41 	UR-max-degree 8 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 19 	NSUC.conn 19
5611	AOS	11851.125	981.376767289	13972	10421	D-edges 195 	D-max-degree 26 	D-min-degree 15 	D-max-in-degree 13 	D-min-in-degree 7 	D-max-out-degree 14 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 47 	UR-max-degree 10 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
5610	BL	11829.0625	790.680677387	13933	10831	D-edges 182 	D-max-degree 26 	D-min-degree 14 	D-max-in-degree 17 	D-min-in-degree 5 	D-max-out-degree 13 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 39 	UR-max-degree 7 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
5609	PX	11824.375	791.225305697	13144	10255	D-edges 196 	D-max-degree 25 	D-min-degree 14 	D-max-in-degree 14 	D-min-in-degree 7 	D-max-out-degree 14 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 51 	UR-max-degree 9 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
