
5999	AKN	11033.125	415.519986733	11920	10462	D-edges 643 	D-max-degree 33 	D-min-degree 16 	D-max-in-degree 21 	D-min-in-degree 7 	D-max-out-degree 19 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 73 	UR-max-degree 9 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 49 	NSUC.disc 36 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 36 	NSUC.conn 0 	NSUC-D-max-degree 33 	NSUC-D-max-in-degree 21 	NSUC-D-max-out-degree 19
5660	EY	8818.125	539.95033047	9652	7637	D-edges 600 	D-max-degree 35 	D-min-degree 17 	D-max-in-degree 19 	D-min-in-degree 7 	D-max-out-degree 21 	D-min-out-degree 5 	D-diameter-from0 3 	UR-edges 63 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 30 	NSUC.conn 30 	NSUC-D-max-degree 35 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 21
5659	CG	8816.9375	482.862101012	9540	7803	D-edges 621 	D-max-degree 34 	D-min-degree 15 	D-max-in-degree 20 	D-min-in-degree 5 	D-max-out-degree 19 	D-min-out-degree 8 	D-diameter-from0 3 	UR-edges 86 	UR-max-degree 9 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 39 	NSUC.conn 39 	NSUC-D-max-degree 34 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 19
5658	EL	8811.4375	506.203142122	9611	7811	D-edges 581 	D-max-degree 32 	D-min-degree 15 	D-max-in-degree 20 	D-min-in-degree 7 	D-max-out-degree 17 	D-min-out-degree 4 	D-diameter-from0 3 	UR-edges 76 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 48 	NSUC.disc 39 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 39 	NSUC.conn 0 	NSUC-D-max-degree 32 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 17
5657	AMG	8799.5625	608.005136569	9824	7912	D-edges 620 	D-max-degree 38 	D-min-degree 15 	D-max-in-degree 19 	D-min-in-degree 6 	D-max-out-degree 23 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 80 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 45 	NSUC.conn 45 	NSUC-D-max-degree 38 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 23
5656	6B	8797.8125	1166.15571531	10487	6557	D-edges 614 	D-max-degree 35 	D-min-degree 13 	D-max-in-degree 18 	D-min-in-degree 6 	D-max-out-degree 21 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 82 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 35 	NSUC-D-max-in-degree 18 	NSUC-D-max-out-degree 21
5655	GD	8796.875	462.852011311	9490	7832	D-edges 631 	D-max-degree 36 	D-min-degree 16 	D-max-in-degree 20 	D-min-in-degree 6 	D-max-out-degree 21 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 79 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 47 	NSUC.disc 38 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 38 	NSUC.conn 0 	NSUC-D-max-degree 36 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 21
5654	F4	8780.3125	498.24124663	9820	8007	D-edges 577 	D-max-degree 32 	D-min-degree 15 	D-max-in-degree 20 	D-min-in-degree 6 	D-max-out-degree 17 	D-min-out-degree 4 	D-diameter-from0 3 	UR-edges 76 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 48 	NSUC.disc 39 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 39 	NSUC.conn 0 	NSUC-D-max-degree 32 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 17
5653	EU	8771.25	284.463640032	9386	8305	D-edges 610 	D-max-degree 33 	D-min-degree 15 	D-max-in-degree 20 	D-min-in-degree 4 	D-max-out-degree 19 	D-min-out-degree 8 	D-diameter-from0 3 	UR-edges 81 	UR-max-degree 9 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 39 	NSUC.conn 39 	NSUC-D-max-degree 33 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 19
5652	AQO	8769.0	317.397030547	9547	8306	D-edges 651 	D-max-degree 37 	D-min-degree 16 	D-max-in-degree 24 	D-min-in-degree 7 	D-max-out-degree 21 	D-min-out-degree 7 	D-diameter-from0 3 	UR-edges 79 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 7 	DD 44 	NSUC.disc 39 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 39 	NSUC.conn 0 	NSUC-D-max-degree 37 	NSUC-D-max-in-degree 24 	NSUC-D-max-out-degree 21
5651	C3	8766.875	552.887745727	9714	7783	D-edges 591 	D-max-degree 34 	D-min-degree 16 	D-max-in-degree 20 	D-min-in-degree 6 	D-max-out-degree 17 	D-min-out-degree 4 	D-diameter-from0 3 	UR-edges 82 	UR-max-degree 9 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	DD 45 	NSUC.disc 39 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 39 	NSUC.conn 0 	NSUC-D-max-degree 34 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 17
5650	AHK	8764.375	1582.58210194	10698	5627	D-edges 619 	D-max-degree 36 	D-min-degree 17 	D-max-in-degree 18 	D-min-in-degree 5 	D-max-out-degree 19 	D-min-out-degree 7 	D-diameter-from0 3 	UR-edges 79 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 36 	NSUC-D-max-in-degree 18 	NSUC-D-max-out-degree 19
5649	DT	8744.375	409.139474232	9742	8153	D-edges 623 	D-max-degree 35 	D-min-degree 18 	D-max-in-degree 19 	D-min-in-degree 8 	D-max-out-degree 17 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 73 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 47 	NSUC.disc 33 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 33 	NSUC.conn 0 	NSUC-D-max-degree 35 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 17
5648	EK	8737.125	654.065065093	9718	7642	D-edges 616 	D-max-degree 38 	D-min-degree 17 	D-max-in-degree 21 	D-min-in-degree 7 	D-max-out-degree 19 	D-min-out-degree 7 	D-diameter-from0 3 	UR-edges 66 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 38 	NSUC-D-max-in-degree 21 	NSUC-D-max-out-degree 19
5647	GG	8736.375	1587.22835766	11123	5729	D-edges 607 	D-max-degree 37 	D-min-degree 14 	D-max-in-degree 20 	D-min-in-degree 6 	D-max-out-degree 19 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 84 	UR-max-degree 9 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 46 	NSUC.conn 46 	NSUC-D-max-degree 37 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 19
5646	FX	8734.875	443.811597837	9690	7831	D-edges 608 	D-max-degree 33 	D-min-degree 15 	D-max-in-degree 20 	D-min-in-degree 4 	D-max-out-degree 19 	D-min-out-degree 8 	D-diameter-from0 3 	UR-edges 80 	UR-max-degree 9 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 39 	NSUC.conn 39 	NSUC-D-max-degree 33 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 19
5645	APF	8717.3125	450.197001149	9829	8135	D-edges 652 	D-max-degree 37 	D-min-degree 15 	D-max-in-degree 24 	D-min-in-degree 6 	D-max-out-degree 21 	D-min-out-degree 7 	D-diameter-from0 3 	UR-edges 81 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 7 	DD 44 	NSUC.disc 40 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 40 	NSUC.conn 0 	NSUC-D-max-degree 37 	NSUC-D-max-in-degree 24 	NSUC-D-max-out-degree 21
5644	GQ	8696.5	383.696494641	9633	8080	D-edges 620 	D-max-degree 33 	D-min-degree 16 	D-max-in-degree 19 	D-min-in-degree 6 	D-max-out-degree 19 	D-min-out-degree 8 	D-diameter-from0 3 	UR-edges 75 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 39 	NSUC.conn 39 	NSUC-D-max-degree 33 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 19
5643	QU	8693.1875	1007.02806681	10525	6644	D-edges 618 	D-max-degree 39 	D-min-degree 16 	D-max-in-degree 22 	D-min-in-degree 8 	D-max-out-degree 19 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 85 	UR-max-degree 8 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 44 	NSUC.conn 44 	NSUC-D-max-degree 39 	NSUC-D-max-in-degree 22 	NSUC-D-max-out-degree 19
5642	AOK	8682.1875	632.416814564	10023	7157	D-edges 649 	D-max-degree 37 	D-min-degree 16 	D-max-in-degree 24 	D-min-in-degree 7 	D-max-out-degree 21 	D-min-out-degree 7 	D-diameter-from0 3 	UR-edges 78 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 7 	DD 44 	NSUC.disc 39 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 39 	NSUC.conn 0 	NSUC-D-max-degree 37 	NSUC-D-max-in-degree 24 	NSUC-D-max-out-degree 21
5641	C2	8672.75	982.694287406	10374	6298	D-edges 615 	D-max-degree 38 	D-min-degree 17 	D-max-in-degree 21 	D-min-in-degree 7 	D-max-out-degree 19 	D-min-out-degree 7 	D-diameter-from0 3 	UR-edges 64 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 38 	NSUC-D-max-in-degree 21 	NSUC-D-max-out-degree 19
5640	AAI	8662.1875	659.919712801	10368	7918	D-edges 629 	D-max-degree 33 	D-min-degree 15 	D-max-in-degree 20 	D-min-in-degree 6 	D-max-out-degree 19 	D-min-out-degree 4 	D-diameter-from0 3 	UR-edges 79 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 48 	NSUC.disc 40 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 40 	NSUC.conn 0 	NSUC-D-max-degree 33 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 19
5639	4K	8639.8125	388.91583581	9240	7908	D-edges 644 	D-max-degree 37 	D-min-degree 16 	D-max-in-degree 24 	D-min-in-degree 7 	D-max-out-degree 21 	D-min-out-degree 7 	D-diameter-from0 3 	UR-edges 79 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 7 	DD 44 	NSUC.disc 40 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 40 	NSUC.conn 0 	NSUC-D-max-degree 37 	NSUC-D-max-in-degree 24 	NSUC-D-max-out-degree 21
5638	AAJ	8635.6875	425.771317545	9216	7790	D-edges 666 	D-max-degree 35 	D-min-degree 14 	D-max-in-degree 21 	D-min-in-degree 6 	D-max-out-degree 19 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 85 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 48 	NSUC.disc 42 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 42 	NSUC.conn 0 	NSUC-D-max-degree 35 	NSUC-D-max-in-degree 21 	NSUC-D-max-out-degree 19
5637	ZE	8634.4375	1395.94689945	11394	5914	D-edges 615 	D-max-degree 37 	D-min-degree 17 	D-max-in-degree 19 	D-min-in-degree 7 	D-max-out-degree 21 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 74 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 37 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 21
5636	25	8624.5625	508.517694966	9683	7912	D-edges 649 	D-max-degree 36 	D-min-degree 16 	D-max-in-degree 24 	D-min-in-degree 7 	D-max-out-degree 21 	D-min-out-degree 7 	D-diameter-from0 3 	UR-edges 81 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	DD 45 	NSUC.disc 40 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 40 	NSUC.conn 0 	NSUC-D-max-degree 36 	NSUC-D-max-in-degree 24 	NSUC-D-max-out-degree 21
5635	WE	8616.9375	192.263968527	8947	8298	D-edges 636 	D-max-degree 37 	D-min-degree 17 	D-max-in-degree 20 	D-min-in-degree 6 	D-max-out-degree 19 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 79 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 47 	NSUC.disc 44 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 44 	NSUC.conn 0 	NSUC-D-max-degree 37 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 19
5634	ASI	8615.625	365.307896678	9656	8102	D-edges 653 	D-max-degree 37 	D-min-degree 15 	D-max-in-degree 24 	D-min-in-degree 6 	D-max-out-degree 21 	D-min-out-degree 7 	D-diameter-from0 3 	UR-edges 81 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 7 	DD 44 	NSUC.disc 40 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 40 	NSUC.conn 0 	NSUC-D-max-degree 37 	NSUC-D-max-in-degree 24 	NSUC-D-max-out-degree 21
5633	AD5	8610.1875	754.51236063	9689	6982	D-edges 641 	D-max-degree 32 	D-min-degree 17 	D-max-in-degree 18 	D-min-in-degree 7 	D-max-out-degree 19 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 81 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 32 	NSUC-D-max-in-degree 18 	NSUC-D-max-out-degree 19
5632	CQ	8600.1875	776.914588191	9524	6633	D-edges 602 	D-max-degree 35 	D-min-degree 17 	D-max-in-degree 19 	D-min-in-degree 7 	D-max-out-degree 21 	D-min-out-degree 5 	D-diameter-from0 3 	UR-edges 64 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 30 	NSUC.conn 30 	NSUC-D-max-degree 35 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 21
5631	FJ	8592.25	356.786438223	9032	7743	D-edges 590 	D-max-degree 34 	D-min-degree 16 	D-max-in-degree 20 	D-min-in-degree 6 	D-max-out-degree 17 	D-min-out-degree 4 	D-diameter-from0 3 	UR-edges 82 	UR-max-degree 9 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	DD 45 	NSUC.disc 39 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 39 	NSUC.conn 0 	NSUC-D-max-degree 34 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 17
5630	GZ	8551.4375	733.653185159	10190	7705	D-edges 611 	D-max-degree 35 	D-min-degree 18 	D-max-in-degree 19 	D-min-in-degree 6 	D-max-out-degree 17 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 73 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 46 	NSUC.disc 34 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 34 	NSUC.conn 0 	NSUC-D-max-degree 35 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 17
5629	ARR	8531.9375	1414.77425181	10579	5466	D-edges 639 	D-max-degree 33 	D-min-degree 14 	D-max-in-degree 19 	D-min-in-degree 6 	D-max-out-degree 19 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 75 	UR-max-degree 9 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 33 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 19
5628	RJ	8527.1875	483.515281396	9365	7781	D-edges 635 	D-max-degree 32 	D-min-degree 16 	D-max-in-degree 19 	D-min-in-degree 4 	D-max-out-degree 19 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 76 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 46 	NSUC.disc 39 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 39 	NSUC.conn 0 	NSUC-D-max-degree 32 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 19
5627	EJ	8517.0	380.536134946	9156	7801	D-edges 589 	D-max-degree 33 	D-min-degree 15 	D-max-in-degree 20 	D-min-in-degree 5 	D-max-out-degree 17 	D-min-out-degree 4 	D-diameter-from0 3 	UR-edges 80 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	DD 45 	NSUC.disc 38 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 38 	NSUC.conn 0 	NSUC-D-max-degree 33 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 17
5626	E4	8513.5625	644.696340221	9404	6827	D-edges 598 	D-max-degree 34 	D-min-degree 17 	D-max-in-degree 19 	D-min-in-degree 7 	D-max-out-degree 20 	D-min-out-degree 5 	D-diameter-from0 3 	UR-edges 65 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 30 	NSUC.conn 30 	NSUC-D-max-degree 34 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 20
5625	ACX	8511.0	443.385413608	9435	7828	D-edges 628 	D-max-degree 34 	D-min-degree 15 	D-max-in-degree 20 	D-min-in-degree 7 	D-max-out-degree 19 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 70 	UR-max-degree 6 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 46 	NSUC.disc 38 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 38 	NSUC.conn 0 	NSUC-D-max-degree 34 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 19
5624	GR	8498.5	1157.35992673	10540	6122	D-edges 648 	D-max-degree 34 	D-min-degree 16 	D-max-in-degree 20 	D-min-in-degree 7 	D-max-out-degree 19 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 77 	UR-max-degree 9 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 39 	NSUC.conn 39 	NSUC-D-max-degree 34 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 19
5623	WL	8491.5	1610.13776584	11145	5819	D-edges 616 	D-max-degree 38 	D-min-degree 17 	D-max-in-degree 19 	D-min-in-degree 7 	D-max-out-degree 21 	D-min-out-degree 7 	D-diameter-from0 3 	UR-edges 71 	UR-max-degree 9 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 38 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 21
5622	DA	8489.375	354.534884567	9149	8007	D-edges 582 	D-max-degree 29 	D-min-degree 14 	D-max-in-degree 17 	D-min-in-degree 5 	D-max-out-degree 20 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 64 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 48 	NSUC.disc 39 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 39 	NSUC.conn 0 	NSUC-D-max-degree 29 	NSUC-D-max-in-degree 17 	NSUC-D-max-out-degree 20
5621	EO	8471.5	809.672850601	9702	6659	D-edges 622 	D-max-degree 34 	D-min-degree 16 	D-max-in-degree 19 	D-min-in-degree 6 	D-max-out-degree 19 	D-min-out-degree 8 	D-diameter-from0 3 	UR-edges 79 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 39 	NSUC.conn 39 	NSUC-D-max-degree 34 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 19
5620	QT	8467.375	491.586573632	9523	7804	D-edges 600 	D-max-degree 35 	D-min-degree 16 	D-max-in-degree 16 	D-min-in-degree 6 	D-max-out-degree 21 	D-min-out-degree 7 	D-diameter-from0 3 	UR-edges 70 	UR-max-degree 9 	UR-min-degree 0 	UR-connected 0 	UR-components 7 	DD 44 	NSUC.disc 39 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 39 	NSUC.conn 0 	NSUC-D-max-degree 35 	NSUC-D-max-in-degree 16 	NSUC-D-max-out-degree 21
5619	ANL	8465.75	1513.0597931	11106	4985	D-edges 641 	D-max-degree 33 	D-min-degree 14 	D-max-in-degree 19 	D-min-in-degree 6 	D-max-out-degree 19 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 73 	UR-max-degree 9 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 33 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 19
5618	6	8456.875	1010.41704725	10433	5882	D-edges 601 	D-max-degree 35 	D-min-degree 17 	D-max-in-degree 19 	D-min-in-degree 7 	D-max-out-degree 21 	D-min-out-degree 5 	D-diameter-from0 3 	UR-edges 65 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 30 	NSUC.conn 30 	NSUC-D-max-degree 35 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 21
5617	TK	8456.5625	1242.62977032	10568	6057	D-edges 625 	D-max-degree 35 	D-min-degree 13 	D-max-in-degree 18 	D-min-in-degree 7 	D-max-out-degree 21 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 78 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 35 	NSUC-D-max-in-degree 18 	NSUC-D-max-out-degree 21
5616	BU	8448.125	1565.08649422	10704	5311	D-edges 613 	D-max-degree 34 	D-min-degree 15 	D-max-in-degree 18 	D-min-in-degree 5 	D-max-out-degree 19 	D-min-out-degree 7 	D-diameter-from0 3 	UR-edges 84 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 43 	NSUC.conn 43 	NSUC-D-max-degree 34 	NSUC-D-max-in-degree 18 	NSUC-D-max-out-degree 19
5615	AQP	8443.125	1438.70835626	10198	5702	D-edges 607 	D-max-degree 33 	D-min-degree 15 	D-max-in-degree 19 	D-min-in-degree 5 	D-max-out-degree 19 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 84 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 33 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 19
5614	EQ	8424.8125	543.283560716	9967	7814	D-edges 588 	D-max-degree 33 	D-min-degree 15 	D-max-in-degree 20 	D-min-in-degree 5 	D-max-out-degree 17 	D-min-out-degree 4 	D-diameter-from0 3 	UR-edges 80 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	DD 45 	NSUC.disc 38 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 38 	NSUC.conn 0 	NSUC-D-max-degree 33 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 17
5613	FE	8410.75	977.819097533	10041	6886	D-edges 599 	D-max-degree 37 	D-min-degree 14 	D-max-in-degree 17 	D-min-in-degree 6 	D-max-out-degree 21 	D-min-out-degree 4 	D-diameter-from0 3 	UR-edges 84 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 37 	NSUC-D-max-in-degree 17 	NSUC-D-max-out-degree 21
5612	D7	8410.0	491.761883435	9607	7627	D-edges 583 	D-max-degree 29 	D-min-degree 14 	D-max-in-degree 17 	D-min-in-degree 5 	D-max-out-degree 20 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 64 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 48 	NSUC.disc 39 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 39 	NSUC.conn 0 	NSUC-D-max-degree 29 	NSUC-D-max-in-degree 17 	NSUC-D-max-out-degree 20
5611	AAU	8404.6875	461.202330701	9256	7656	D-edges 611 	D-max-degree 36 	D-min-degree 16 	D-max-in-degree 19 	D-min-in-degree 6 	D-max-out-degree 21 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 72 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 40 	NSUC.conn 40 	NSUC-D-max-degree 36 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 21
