
5999	CK4	1154.0625	20.8190680327	1192	1120	D-edges 106 	D-max-degree 15 	D-min-degree 3 	D-max-in-degree 8 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 18 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 14 	NSUC.disc 7 	all_sinkless_cycles 7 	NSUC.conn 0
5602	KU	754.5625	20.3775880258	795	720	D-edges 104 	D-max-degree 16 	D-min-degree 6 	D-max-in-degree 9 	D-min-in-degree 2 	D-max-out-degree 7 	D-min-out-degree 1 	D-diameter-from0 2 	UR-edges 13 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 8 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 6 	NSUC.conn 6
5601	FS	753.6875	24.9817902431	783	690	D-edges 102 	D-max-degree 16 	D-min-degree 5 	D-max-in-degree 9 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 11 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 9 	DD 9 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5600	E6	753.375	16.9516776456	784	717	D-edges 95 	D-max-degree 13 	D-min-degree 5 	D-max-in-degree 8 	D-min-in-degree 2 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 14 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 8 	DD 13 	NSUC.disc 6 	all_sinkless_cycles 6 	NSUC.conn 0
5599	BM	753.25	18.2122898066	791	731	D-edges 100 	D-max-degree 15 	D-min-degree 4 	D-max-in-degree 10 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 0 	D-diameter-from0 3 	UR-edges 10 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 10 	DD 8 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5598	GE	753.0	17.7024009671	781	719	D-edges 101 	D-max-degree 15 	D-min-degree 4 	D-max-in-degree 9 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 10 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 10 	DD 8 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5597	H3	752.75	37.6472110521	816	699	D-edges 103 	D-max-degree 17 	D-min-degree 6 	D-max-in-degree 9 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 13 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 10 	DD 11 	NSUC.disc 6 	all_sinkless_cycles 6 	NSUC.conn 0
5596	EC	752.0625	28.1457562298	787	690	D-edges 110 	D-max-degree 18 	D-min-degree 5 	D-max-in-degree 9 	D-min-in-degree 3 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 18 	UR-max-degree 6 	UR-min-degree 0 	UR-connected 0 	UR-components 7 	DD 15 	NSUC.disc 12 	all_sinkless_cycles 12 	NSUC.conn 0
5595	D	751.0625	20.5288478427	793	713	D-edges 100 	D-max-degree 15 	D-min-degree 4 	D-max-in-degree 9 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 10 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 10 	DD 8 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5594	L7	750.8125	28.3200872836	790	695	D-edges 101 	D-max-degree 14 	D-min-degree 6 	D-max-in-degree 8 	D-min-in-degree 1 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 12 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 8 	DD 10 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5593	CHD	750.5	23.1327689653	793	707	D-edges 113 	D-max-degree 16 	D-min-degree 5 	D-max-in-degree 9 	D-min-in-degree 3 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 18 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 18 	NSUC.disc 8 	all_sinkless_cycles 8 	NSUC.conn 0
5592	RT	749.375	22.0308732237	802	710	D-edges 109 	D-max-degree 16 	D-min-degree 6 	D-max-in-degree 8 	D-min-in-degree 3 	D-max-out-degree 10 	D-min-out-degree 3 	D-diameter-from0 3 	UR-edges 17 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 13 	NSUC.disc 10 	all_sinkless_cycles 10 	NSUC.conn 0
5591	HG	748.4375	23.4999168882	782	696	D-edges 124 	D-max-degree 20 	D-min-degree 6 	D-max-in-degree 10 	D-min-in-degree 3 	D-max-out-degree 10 	D-min-out-degree 2 	D-diameter-from0 2 	UR-edges 27 	UR-max-degree 6 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 16 	NSUC.conn 16
5590	JQ	743.9375	25.0086703715	795	701	D-edges 96 	D-max-degree 18 	D-min-degree 4 	D-max-in-degree 9 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 12 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 10 	DD 9 	NSUC.disc 6 	all_sinkless_cycles 6 	NSUC.conn 0
5589	IS	743.8125	77.1258863401	849	656	D-edges 105 	D-max-degree 14 	D-min-degree 7 	D-max-in-degree 11 	D-min-in-degree 3 	D-max-out-degree 8 	D-min-out-degree 1 	D-diameter-from0 2 	UR-edges 16 	UR-max-degree 3 	UR-min-degree 1 	UR-connected 0 	UR-components 5 	DD 13 	NSUC.disc 5 	all_sinkless_cycles 5 	NSUC.conn 0
5588	AS	743.4375	14.0799891246	773	721	D-edges 100 	D-max-degree 14 	D-min-degree 6 	D-max-in-degree 9 	D-min-in-degree 2 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 13 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 8 	DD 11 	NSUC.disc 3 	all_sinkless_cycles 3 	NSUC.conn 0
5587	FD	743.0625	38.9638754971	802	686	D-edges 111 	D-max-degree 16 	D-min-degree 7 	D-max-in-degree 10 	D-min-in-degree 2 	D-max-out-degree 8 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 10 	UR-max-degree 2 	UR-min-degree 0 	UR-connected 0 	UR-components 10 	DD 11 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5586	FX	741.375	18.3128199631	773	699	D-edges 98 	D-max-degree 14 	D-min-degree 5 	D-max-in-degree 10 	D-min-in-degree 2 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 12 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 9 	DD 9 	NSUC.disc 3 	all_sinkless_cycles 3 	NSUC.conn 0
5585	LO	740.5625	17.4283129921	767	712	D-edges 101 	D-max-degree 15 	D-min-degree 5 	D-max-in-degree 10 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 14 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	DD 13 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5584	D2	739.8125	19.7459449951	770	705	D-edges 99 	D-max-degree 14 	D-min-degree 6 	D-max-in-degree 9 	D-min-in-degree 2 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 13 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 8 	DD 11 	NSUC.disc 3 	all_sinkless_cycles 3 	NSUC.conn 0
5583	BB	738.9375	17.4516071968	766	701	D-edges 86 	D-max-degree 14 	D-min-degree 3 	D-max-in-degree 8 	D-min-in-degree 0 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 5 	UR-edges 10 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 10 	DD 7 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5582	BS	737.25	50.1254675789	780	608	D-edges 86 	D-max-degree 13 	D-min-degree 4 	D-max-in-degree 7 	D-min-in-degree 1 	D-max-out-degree 8 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 11 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 9 	DD 13 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5581	EX	734.875	36.9304667585	786	659	D-edges 113 	D-max-degree 19 	D-min-degree 5 	D-max-in-degree 10 	D-min-in-degree 2 	D-max-out-degree 11 	D-min-out-degree 1 	D-diameter-from0 2 	UR-edges 16 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 4 	NSUC.conn 4
5580	DB	734.3125	17.6872791506	765	702	D-edges 106 	D-max-degree 16 	D-min-degree 7 	D-max-in-degree 9 	D-min-in-degree 2 	D-max-out-degree 10 	D-min-out-degree 2 	D-diameter-from0 2 	UR-edges 18 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 18 	NSUC.disc 8 	all_sinkless_cycles 8 	NSUC.conn 0
5579	ES	734.1875	19.1938100374	767	700	D-edges 88 	D-max-degree 13 	D-min-degree 2 	D-max-in-degree 8 	D-min-in-degree 0 	D-max-out-degree 8 	D-min-out-degree 1 	D-diameter-from0 0 	UR-edges 11 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 9 	DD 12 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5578	AO	734.0	22.0227155455	783	686	D-edges 98 	D-max-degree 14 	D-min-degree 5 	D-max-in-degree 8 	D-min-in-degree 2 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 14 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 7 	DD 16 	NSUC.disc 3 	all_sinkless_cycles 3 	NSUC.conn 0
5577	NX	733.9375	33.5493456531	769	662	D-edges 103 	D-max-degree 18 	D-min-degree 4 	D-max-in-degree 10 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 18 	UR-max-degree 6 	UR-min-degree 0 	UR-connected 0 	UR-components 7 	DD 13 	NSUC.disc 8 	all_sinkless_cycles 8 	NSUC.conn 0
5576	LX	733.6875	61.8361936389	786	566	D-edges 116 	D-max-degree 17 	D-min-degree 6 	D-max-in-degree 9 	D-min-in-degree 3 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 15 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	DD 14 	NSUC.disc 4 	all_sinkless_cycles 4 	NSUC.conn 0
5575	IZ	733.3125	36.1554262006	784	652	D-edges 108 	D-max-degree 15 	D-min-degree 5 	D-max-in-degree 9 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 12 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 9 	DD 11 	NSUC.disc 4 	all_sinkless_cycles 4 	NSUC.conn 0
5574	BK	731.875	58.2793649159	786	577	D-edges 104 	D-max-degree 16 	D-min-degree 2 	D-max-in-degree 8 	D-min-in-degree 0 	D-max-out-degree 10 	D-min-out-degree 1 	D-diameter-from0 0 	UR-edges 18 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 17 	NSUC.disc 7 	all_sinkless_cycles 7 	NSUC.conn 0
5573	GH	731.0	78.0760846867	818	589	D-edges 82 	D-max-degree 14 	D-min-degree 3 	D-max-in-degree 6 	D-min-in-degree 1 	D-max-out-degree 8 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 11 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 10 	DD 12 	NSUC.disc 3 	all_sinkless_cycles 3 	NSUC.conn 0
5572	I6	730.875	22.4579468118	790	703	D-edges 109 	D-max-degree 14 	D-min-degree 4 	D-max-in-degree 8 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 2 	UR-edges 16 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 4 	NSUC.conn 4
5571	ML	729.75	33.1634211142	808	684	D-edges 108 	D-max-degree 15 	D-min-degree 6 	D-max-in-degree 10 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 2 	UR-edges 14 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 8 	DD 12 	NSUC.disc 6 	all_sinkless_cycles 6 	NSUC.conn 0
5570	JX	728.75	33.5009328228	801	678	D-edges 89 	D-max-degree 14 	D-min-degree 5 	D-max-in-degree 8 	D-min-in-degree 2 	D-max-out-degree 7 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 16 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 3 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5569	FE	728.5	14.6841751556	745	698	D-edges 99 	D-max-degree 14 	D-min-degree 5 	D-max-in-degree 8 	D-min-in-degree 2 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 16 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 17 	NSUC.disc 3 	all_sinkless_cycles 3 	NSUC.conn 0
5568	DX	727.0	24.7082982012	775	691	D-edges 115 	D-max-degree 16 	D-min-degree 8 	D-max-in-degree 11 	D-min-in-degree 2 	D-max-out-degree 8 	D-min-out-degree 1 	D-diameter-from0 2 	UR-edges 10 	UR-max-degree 2 	UR-min-degree 0 	UR-connected 0 	UR-components 10 	DD 10 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5567	AG	726.5	136.077643278	823	426	D-edges 105 	D-max-degree 17 	D-min-degree 6 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 10 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 14 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	DD 15 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5566	SW	725.5	19.137659209	757	686	D-edges 95 	D-max-degree 15 	D-min-degree 4 	D-max-in-degree 8 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 0 	D-diameter-from0 3 	UR-edges 14 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 8 	DD 14 	NSUC.disc 4 	all_sinkless_cycles 4 	NSUC.conn 0
5565	CZ	724.5625	20.1120882494	762	679	D-edges 94 	D-max-degree 16 	D-min-degree 5 	D-max-in-degree 9 	D-min-in-degree 1 	D-max-out-degree 7 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 15 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5564	GT	722.75	21.8274483163	772	678	D-edges 95 	D-max-degree 14 	D-min-degree 5 	D-max-in-degree 7 	D-min-in-degree 1 	D-max-out-degree 8 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 15 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	DD 15 	NSUC.disc 7 	all_sinkless_cycles 7 	NSUC.conn 0
5563	FW	722.375	21.8456946559	767	677	D-edges 93 	D-max-degree 12 	D-min-degree 6 	D-max-in-degree 8 	D-min-in-degree 2 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 15 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 7 	DD 11 	NSUC.disc 3 	all_sinkless_cycles 6 	NSUC.conn 3
5562	BXH	722.125	23.010527482	763	688	D-edges 105 	D-max-degree 15 	D-min-degree 5 	D-max-in-degree 8 	D-min-in-degree 3 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 13 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 8 	DD 9 	NSUC.disc 0 	all_sinkless_cycles 3 	NSUC.conn 3
5561	D3	722.0625	36.9940345698	796	666	D-edges 116 	D-max-degree 16 	D-min-degree 8 	D-max-in-degree 11 	D-min-in-degree 2 	D-max-out-degree 8 	D-min-out-degree 1 	D-diameter-from0 2 	UR-edges 10 	UR-max-degree 2 	UR-min-degree 0 	UR-connected 0 	UR-components 10 	DD 10 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5560	AJ	721.8125	16.9086470112	742	690	D-edges 106 	D-max-degree 16 	D-min-degree 7 	D-max-in-degree 9 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 2 	UR-edges 17 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 18 	NSUC.disc 8 	all_sinkless_cycles 8 	NSUC.conn 0
5559	H4	718.6875	22.1690063771	756	671	D-edges 102 	D-max-degree 15 	D-min-degree 6 	D-max-in-degree 8 	D-min-in-degree 2 	D-max-out-degree 7 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 15 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	DD 15 	NSUC.disc 3 	all_sinkless_cycles 3 	NSUC.conn 0
5558	OP	717.6875	21.8738392549	754	666	D-edges 83 	D-max-degree 15 	D-min-degree 2 	D-max-in-degree 8 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 0 	D-diameter-from0 4 	UR-edges 8 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 12 	DD 8 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5557	IG	717.5	22.7018721695	752	658	D-edges 99 	D-max-degree 16 	D-min-degree 6 	D-max-in-degree 10 	D-min-in-degree 0 	D-max-out-degree 7 	D-min-out-degree 1 	D-diameter-from0 2 	UR-edges 10 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 10 	DD 4 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5556	DH	717.5	14.3178210633	750	697	D-edges 93 	D-max-degree 13 	D-min-degree 5 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 14 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 7 	DD 14 	NSUC.disc 4 	all_sinkless_cycles 4 	NSUC.conn 0
5555	KS	717.125	20.7962586779	760	685	D-edges 108 	D-max-degree 14 	D-min-degree 6 	D-max-in-degree 9 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 19 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 7 	NSUC.conn 7
5554	GA	713.9375	31.1517831552	758	651	D-edges 113 	D-max-degree 18 	D-min-degree 6 	D-max-in-degree 9 	D-min-in-degree 3 	D-max-out-degree 11 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 16 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 4 	NSUC.conn 4
5553	HE	713.375	24.4945784818	755	671	D-edges 101 	D-max-degree 13 	D-min-degree 6 	D-max-in-degree 11 	D-min-in-degree 0 	D-max-out-degree 7 	D-min-out-degree 1 	D-diameter-from0 2 	UR-edges 12 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 8 	DD 8 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5552	DG	712.5625	21.4591727182	754	679	D-edges 99 	D-max-degree 15 	D-min-degree 5 	D-max-in-degree 9 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 14 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 7 	DD 13 	NSUC.disc 3 	all_sinkless_cycles 3 	NSUC.conn 0
5551	NW	710.8125	23.0521657063	739	669	D-edges 93 	D-max-degree 13 	D-min-degree 4 	D-max-in-degree 6 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 11 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 9 	DD 12 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5550	C4	710.5625	23.9894996561	761	662	D-edges 96 	D-max-degree 13 	D-min-degree 5 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 15 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	DD 15 	NSUC.disc 4 	all_sinkless_cycles 4 	NSUC.conn 0
5549	D4	706.875	47.1776893775	825	647	D-edges 94 	D-max-degree 14 	D-min-degree 5 	D-max-in-degree 9 	D-min-in-degree 1 	D-max-out-degree 8 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 12 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 8 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5548	FN	706.6875	32.462899497	753	647	D-edges 101 	D-max-degree 14 	D-min-degree 4 	D-max-in-degree 9 	D-min-in-degree 2 	D-max-out-degree 8 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 13 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 9 	DD 12 	NSUC.disc 8 	all_sinkless_cycles 8 	NSUC.conn 0
5547	A6	706.0625	24.6106398484	755	663	D-edges 112 	D-max-degree 16 	D-min-degree 7 	D-max-in-degree 8 	D-min-in-degree 3 	D-max-out-degree 11 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 13 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 7 	DD 12 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5546	IO	705.9375	25.3610645232	748	660	D-edges 104 	D-max-degree 14 	D-min-degree 5 	D-max-in-degree 9 	D-min-in-degree 1 	D-max-out-degree 7 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 14 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 7 	DD 13 	NSUC.disc 4 	all_sinkless_cycles 4 	NSUC.conn 0
5545	B6V	705.8125	20.0817664499	740	667	D-edges 107 	D-max-degree 15 	D-min-degree 6 	D-max-in-degree 9 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 15 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	DD 15 	NSUC.disc 5 	all_sinkless_cycles 5 	NSUC.conn 0
5544	CFN	705.25	23.5756760242	746	658	D-edges 101 	D-max-degree 13 	D-min-degree 4 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 15 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	DD 15 	NSUC.disc 9 	all_sinkless_cycles 9 	NSUC.conn 0
5543	7	703.625	16.8629586669	736	669	D-edges 95 	D-max-degree 15 	D-min-degree 6 	D-max-in-degree 10 	D-min-in-degree 1 	D-max-out-degree 8 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 11 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 10 	DD 10 	NSUC.disc 4 	all_sinkless_cycles 4 	NSUC.conn 0
5542	AF	702.1875	59.5663692342	768	491	D-edges 90 	D-max-degree 13 	D-min-degree 6 	D-max-in-degree 9 	D-min-in-degree 1 	D-max-out-degree 7 	D-min-out-degree 1 	D-diameter-from0 5 	UR-edges 11 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 9 	DD 13 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5541	QQ	701.3125	31.7622392748	775	634	D-edges 97 	D-max-degree 14 	D-min-degree 4 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 14 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	DD 15 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5540	F5	701.3125	19.1105950653	729	668	D-edges 101 	D-max-degree 15 	D-min-degree 6 	D-max-in-degree 9 	D-min-in-degree 2 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 17 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	DD 12 	NSUC.disc 5 	all_sinkless_cycles 5 	NSUC.conn 0
5539	F2	700.5	10.677078252	719	673	D-edges 109 	D-max-degree 16 	D-min-degree 6 	D-max-in-degree 8 	D-min-in-degree 3 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 10 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 10 	DD 11 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5538	CO	698.25	24.5980182129	744	662	D-edges 107 	D-max-degree 17 	D-min-degree 5 	D-max-in-degree 8 	D-min-in-degree 3 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 15 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 7 	DD 13 	NSUC.disc 4 	all_sinkless_cycles 4 	NSUC.conn 0
5537	EV	696.75	14.7627063914	726	677	D-edges 95 	D-max-degree 14 	D-min-degree 6 	D-max-in-degree 8 	D-min-in-degree 3 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 15 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 16 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5536	FB	694.8125	72.2073565764	765	539	D-edges 85 	D-max-degree 13 	D-min-degree 4 	D-max-in-degree 7 	D-min-in-degree 1 	D-max-out-degree 8 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 11 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 9 	DD 13 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5535	F7	694.0625	15.1676825438	733	674	D-edges 104 	D-max-degree 14 	D-min-degree 6 	D-max-in-degree 10 	D-min-in-degree 2 	D-max-out-degree 7 	D-min-out-degree 1 	D-diameter-from0 2 	UR-edges 12 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 8 	DD 13 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5534	E5	692.875	16.3434811163	732	671	D-edges 103 	D-max-degree 15 	D-min-degree 5 	D-max-in-degree 9 	D-min-in-degree 3 	D-max-out-degree 9 	D-min-out-degree 0 	D-diameter-from0 3 	UR-edges 17 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 3 	NSUC.conn 3
