
5999	CBZ	3194.0	57.2407197719	3297	3095	D-edges 45 	D-max-degree 11 	D-min-degree 4 	D-max-in-degree 7 	D-min-in-degree 1 	D-max-out-degree 6 	D-min-out-degree 3 	D-diameter-from0 3 	UR-edges 10 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	UR-sumcomponent-non0gt2lasso 9 	disc_loopy_nodes 7 	all_loopy_nodes 7 	conn_loopy_nodes 0
5407	IB	2480.0625	29.3224929662	2518	2408	D-edges 44 	D-max-degree 12 	D-min-degree 4 	D-max-in-degree 6 	D-min-in-degree 3 	D-max-out-degree 8 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 11 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	UR-sumcomponent-non0gt2lasso 7 	disc_loopy_nodes 7 	all_loopy_nodes 7 	conn_loopy_nodes 0
5406	SL	2478.875	35.6631374812	2538	2397	D-edges 45 	D-max-degree 11 	D-min-degree 8 	D-max-in-degree 5 	D-min-in-degree 4 	D-max-out-degree 6 	D-min-out-degree 3 	D-diameter-from0 2 	UR-edges 10 	UR-max-degree 3 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 4 	conn_loopy_nodes 4
5405	IP	2478.25	23.8995292841	2521	2445	D-edges 49 	D-max-degree 13 	D-min-degree 7 	D-max-in-degree 7 	D-min-in-degree 3 	D-max-out-degree 7 	D-min-out-degree 3 	D-diameter-from0 2 	UR-edges 16 	UR-max-degree 6 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 9 	conn_loopy_nodes 9
5404	TS	2477.1875	34.2367104692	2550	2434	D-edges 54 	D-max-degree 14 	D-min-degree 6 	D-max-in-degree 8 	D-min-in-degree 2 	D-max-out-degree 7 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 16 	UR-max-degree 5 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 9 	conn_loopy_nodes 9
5403	BIG	2476.0	105.879648658	2625	2271	D-edges 56 	D-max-degree 15 	D-min-degree 8 	D-max-in-degree 8 	D-min-in-degree 3 	D-max-out-degree 7 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 19 	UR-max-degree 6 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5402	K3	2474.9375	95.299179397	2675	2333	D-edges 46 	D-max-degree 11 	D-min-degree 5 	D-max-in-degree 6 	D-min-in-degree 2 	D-max-out-degree 6 	D-min-out-degree 3 	D-diameter-from0 2 	UR-edges 11 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	UR-sumcomponent-non0gt2lasso 9 	disc_loopy_nodes 7 	all_loopy_nodes 7 	conn_loopy_nodes 0
5401	2M	2471.75	69.531018258	2631	2389	D-edges 52 	D-max-degree 13 	D-min-degree 5 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 8 	D-min-out-degree 3 	D-diameter-from0 2 	UR-edges 17 	UR-max-degree 6 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 9 	conn_loopy_nodes 9
5400	ID	2471.5625	35.7193378123	2544	2402	D-edges 42 	D-max-degree 12 	D-min-degree 6 	D-max-in-degree 6 	D-min-in-degree 2 	D-max-out-degree 6 	D-min-out-degree 3 	D-diameter-from0 3 	UR-edges 8 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	UR-sumcomponent-non0gt2lasso 8 	disc_loopy_nodes 3 	all_loopy_nodes 3 	conn_loopy_nodes 0
5399	JJ	2470.8125	53.9771001792	2597	2397	D-edges 50 	D-max-degree 12 	D-min-degree 8 	D-max-in-degree 7 	D-min-in-degree 3 	D-max-out-degree 7 	D-min-out-degree 3 	D-diameter-from0 3 	UR-edges 15 	UR-max-degree 5 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 8 	conn_loopy_nodes 8
5398	JG	2470.6875	40.9629691764	2557	2406	D-edges 51 	D-max-degree 15 	D-min-degree 7 	D-max-in-degree 8 	D-min-in-degree 2 	D-max-out-degree 7 	D-min-out-degree 4 	D-diameter-from0 3 	UR-edges 14 	UR-max-degree 6 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	UR-sumcomponent-non0gt2lasso 9 	disc_loopy_nodes 8 	all_loopy_nodes 8 	conn_loopy_nodes 0
5397	MP	2470.3125	43.6716709521	2572	2403	D-edges 49 	D-max-degree 11 	D-min-degree 7 	D-max-in-degree 7 	D-min-in-degree 3 	D-max-out-degree 7 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 13 	UR-max-degree 4 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 8 	conn_loopy_nodes 8
5396	BUL	2470.1875	46.3144399054	2559	2389	D-edges 38 	D-max-degree 10 	D-min-degree 6 	D-max-in-degree 6 	D-min-in-degree 2 	D-max-out-degree 5 	D-min-out-degree 3 	D-diameter-from0 3 	UR-edges 8 	UR-max-degree 3 	UR-min-degree 1 	UR-connected 0 	UR-components 2 	UR-sumcomponent-non0gt2lasso 6 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5395	ND	2469.6875	35.8359434611	2537	2417	D-edges 47 	D-max-degree 12 	D-min-degree 6 	D-max-in-degree 8 	D-min-in-degree 3 	D-max-out-degree 7 	D-min-out-degree 3 	D-diameter-from0 3 	UR-edges 12 	UR-max-degree 4 	UR-min-degree 1 	UR-connected 0 	UR-components 2 	UR-sumcomponent-non0gt2lasso 8 	disc_loopy_nodes 8 	all_loopy_nodes 8 	conn_loopy_nodes 0
5394	AJU	2469.25	42.1211051612	2555	2390	D-edges 46 	D-max-degree 13 	D-min-degree 4 	D-max-in-degree 6 	D-min-in-degree 1 	D-max-out-degree 7 	D-min-out-degree 3 	D-diameter-from0 3 	UR-edges 15 	UR-max-degree 5 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 8 	conn_loopy_nodes 8
5393	S4	2468.4375	47.8160129428	2590	2402	D-edges 53 	D-max-degree 13 	D-min-degree 6 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 7 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 18 	UR-max-degree 6 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 9 	conn_loopy_nodes 9
5392	ZK	2468.25	34.2645954303	2568	2412	D-edges 43 	D-max-degree 12 	D-min-degree 4 	D-max-in-degree 8 	D-min-in-degree 1 	D-max-out-degree 7 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 8 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	UR-sumcomponent-non0gt2lasso 6 	disc_loopy_nodes 5 	all_loopy_nodes 5 	conn_loopy_nodes 0
5391	K2	2468.0625	39.1415200746	2523	2368	D-edges 43 	D-max-degree 11 	D-min-degree 6 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 6 	D-min-out-degree 3 	D-diameter-from0 2 	UR-edges 8 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	UR-sumcomponent-non0gt2lasso 8 	disc_loopy_nodes 3 	all_loopy_nodes 3 	conn_loopy_nodes 0
5390	FA	2467.5	55.335341329	2563	2358	D-edges 49 	D-max-degree 13 	D-min-degree 6 	D-max-in-degree 7 	D-min-in-degree 3 	D-max-out-degree 8 	D-min-out-degree 3 	D-diameter-from0 2 	UR-edges 13 	UR-max-degree 4 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 8 	conn_loopy_nodes 8
5389	LD	2466.125	128.340306899	2603	2222	D-edges 39 	D-max-degree 10 	D-min-degree 4 	D-max-in-degree 6 	D-min-in-degree 1 	D-max-out-degree 5 	D-min-out-degree 3 	D-diameter-from0 3 	UR-edges 4 	UR-max-degree 1 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5388	O3	2466.0	57.2123238472	2570	2373	D-edges 47 	D-max-degree 12 	D-min-degree 5 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 8 	D-min-out-degree 3 	D-diameter-from0 2 	UR-edges 10 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	UR-sumcomponent-non0gt2lasso 8 	disc_loopy_nodes 7 	all_loopy_nodes 7 	conn_loopy_nodes 0
5387	BPY	2465.9375	41.5669170585	2547	2396	D-edges 48 	D-max-degree 13 	D-min-degree 6 	D-max-in-degree 7 	D-min-in-degree 1 	D-max-out-degree 7 	D-min-out-degree 3 	D-diameter-from0 2 	UR-edges 14 	UR-max-degree 6 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5386	KW	2465.875	80.1099829921	2603	2344	D-edges 40 	D-max-degree 13 	D-min-degree 5 	D-max-in-degree 6 	D-min-in-degree 2 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 9 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	UR-sumcomponent-non0gt2lasso 8 	disc_loopy_nodes 4 	all_loopy_nodes 4 	conn_loopy_nodes 0
5385	OU	2464.9375	39.4896643915	2517	2375	D-edges 49 	D-max-degree 11 	D-min-degree 7 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 7 	D-min-out-degree 3 	D-diameter-from0 2 	UR-edges 10 	UR-max-degree 3 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5384	FF	2464.5	36.3369646503	2530	2381	D-edges 44 	D-max-degree 12 	D-min-degree 5 	D-max-in-degree 7 	D-min-in-degree 3 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 2 	UR-edges 11 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	UR-sumcomponent-non0gt2lasso 8 	disc_loopy_nodes 8 	all_loopy_nodes 8 	conn_loopy_nodes 0
5383	AVC	2463.1875	40.9194616747	2536	2393	D-edges 50 	D-max-degree 13 	D-min-degree 7 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 7 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 13 	UR-max-degree 5 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 6 	conn_loopy_nodes 6
5382	E5	2461.875	49.89598556	2559	2375	D-edges 46 	D-max-degree 12 	D-min-degree 6 	D-max-in-degree 6 	D-min-in-degree 3 	D-max-out-degree 6 	D-min-out-degree 3 	D-diameter-from0 2 	UR-edges 11 	UR-max-degree 4 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 5 	conn_loopy_nodes 5
5381	GS	2461.5	46.253378255	2552	2382	D-edges 48 	D-max-degree 12 	D-min-degree 7 	D-max-in-degree 8 	D-min-in-degree 3 	D-max-out-degree 7 	D-min-out-degree 3 	D-diameter-from0 2 	UR-edges 9 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	UR-sumcomponent-non0gt2lasso 7 	disc_loopy_nodes 6 	all_loopy_nodes 6 	conn_loopy_nodes 0
5380	FT	2460.75	24.684256116	2500	2419	D-edges 42 	D-max-degree 11 	D-min-degree 5 	D-max-in-degree 6 	D-min-in-degree 2 	D-max-out-degree 6 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 12 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	UR-sumcomponent-non0gt2lasso 9 	disc_loopy_nodes 8 	all_loopy_nodes 8 	conn_loopy_nodes 0
5379	IX	2460.125	37.3478162012	2539	2395	D-edges 53 	D-max-degree 14 	D-min-degree 7 	D-max-in-degree 8 	D-min-in-degree 3 	D-max-out-degree 7 	D-min-out-degree 3 	D-diameter-from0 3 	UR-edges 16 	UR-max-degree 6 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 8 	conn_loopy_nodes 8
5378	CM	2458.25	44.1000283447	2523	2385	D-edges 38 	D-max-degree 9 	D-min-degree 4 	D-max-in-degree 6 	D-min-in-degree 1 	D-max-out-degree 7 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 7 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	UR-sumcomponent-non0gt2lasso 7 	disc_loopy_nodes 5 	all_loopy_nodes 5 	conn_loopy_nodes 0
5377	KJ	2455.0	45.311422401	2548	2364	D-edges 47 	D-max-degree 13 	D-min-degree 4 	D-max-in-degree 7 	D-min-in-degree 1 	D-max-out-degree 7 	D-min-out-degree 3 	D-diameter-from0 3 	UR-edges 11 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	UR-sumcomponent-non0gt2lasso 9 	disc_loopy_nodes 6 	all_loopy_nodes 6 	conn_loopy_nodes 0
5376	LY	2452.375	32.9827132753	2535	2405	D-edges 44 	D-max-degree 10 	D-min-degree 6 	D-max-in-degree 6 	D-min-in-degree 2 	D-max-out-degree 6 	D-min-out-degree 3 	D-diameter-from0 2 	UR-edges 9 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 4 	conn_loopy_nodes 4
5375	NS	2451.625	55.1190472976	2547	2315	D-edges 45 	D-max-degree 12 	D-min-degree 6 	D-max-in-degree 7 	D-min-in-degree 3 	D-max-out-degree 7 	D-min-out-degree 3 	D-diameter-from0 2 	UR-edges 10 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	UR-sumcomponent-non0gt2lasso 9 	disc_loopy_nodes 5 	all_loopy_nodes 5 	conn_loopy_nodes 0
5374	E3	2446.4375	49.1705815885	2506	2317	D-edges 46 	D-max-degree 10 	D-min-degree 7 	D-max-in-degree 6 	D-min-in-degree 2 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 2 	UR-edges 8 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	UR-sumcomponent-non0gt2lasso 7 	disc_loopy_nodes 6 	all_loopy_nodes 6 	conn_loopy_nodes 0
5373	HW	2443.6875	30.3865075938	2506	2390	D-edges 48 	D-max-degree 13 	D-min-degree 7 	D-max-in-degree 7 	D-min-in-degree 3 	D-max-out-degree 7 	D-min-out-degree 2 	D-diameter-from0 2 	UR-edges 13 	UR-max-degree 4 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 9 	conn_loopy_nodes 9
5372	BVM	2441.75	55.9592485654	2563	2331	D-edges 41 	D-max-degree 11 	D-min-degree 5 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 7 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 8 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5371	UO	2441.1875	43.1960917648	2517	2341	D-edges 44 	D-max-degree 11 	D-min-degree 5 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 7 	D-min-out-degree 3 	D-diameter-from0 2 	UR-edges 11 	UR-max-degree 4 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 6 	conn_loopy_nodes 6
5370	EK	2440.625	41.1671516503	2518	2348	D-edges 49 	D-max-degree 13 	D-min-degree 6 	D-max-in-degree 7 	D-min-in-degree 3 	D-max-out-degree 7 	D-min-out-degree 3 	D-diameter-from0 3 	UR-edges 16 	UR-max-degree 6 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 9 	conn_loopy_nodes 9
5369	BNF	2439.75	53.3109979273	2544	2355	D-edges 53 	D-max-degree 14 	D-min-degree 7 	D-max-in-degree 8 	D-min-in-degree 3 	D-max-out-degree 8 	D-min-out-degree 3 	D-diameter-from0 2 	UR-edges 14 	UR-max-degree 6 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 8 	conn_loopy_nodes 8
5368	K4	2438.4375	57.5054005616	2544	2349	D-edges 47 	D-max-degree 12 	D-min-degree 8 	D-max-in-degree 6 	D-min-in-degree 3 	D-max-out-degree 6 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 12 	UR-max-degree 5 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 7 	conn_loopy_nodes 7
5367	IF	2437.3125	37.536180463	2485	2336	D-edges 49 	D-max-degree 12 	D-min-degree 6 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 6 	D-min-out-degree 3 	D-diameter-from0 2 	UR-edges 16 	UR-max-degree 5 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 8 	conn_loopy_nodes 8
5366	FK	2436.9375	27.5305937777	2493	2387	D-edges 40 	D-max-degree 10 	D-min-degree 5 	D-max-in-degree 6 	D-min-in-degree 2 	D-max-out-degree 7 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 9 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	UR-sumcomponent-non0gt2lasso 7 	disc_loopy_nodes 5 	all_loopy_nodes 5 	conn_loopy_nodes 0
5365	QF	2435.5625	41.9001323834	2507	2355	D-edges 47 	D-max-degree 11 	D-min-degree 7 	D-max-in-degree 6 	D-min-in-degree 3 	D-max-out-degree 6 	D-min-out-degree 3 	D-diameter-from0 2 	UR-edges 9 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 3 	conn_loopy_nodes 3
5364	BSI	2433.125	69.6902746084	2607	2320	D-edges 42 	D-max-degree 11 	D-min-degree 5 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 6 	D-min-out-degree 3 	D-diameter-from0 3 	UR-edges 11 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	UR-sumcomponent-non0gt2lasso 9 	disc_loopy_nodes 7 	all_loopy_nodes 7 	conn_loopy_nodes 0
5363	BQS	2432.9375	43.4446037357	2529	2374	D-edges 48 	D-max-degree 12 	D-min-degree 5 	D-max-in-degree 7 	D-min-in-degree 1 	D-max-out-degree 6 	D-min-out-degree 3 	D-diameter-from0 3 	UR-edges 15 	UR-max-degree 5 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 8 	conn_loopy_nodes 8
5362	CB	2431.75	39.4802165648	2522	2382	D-edges 55 	D-max-degree 14 	D-min-degree 9 	D-max-in-degree 8 	D-min-in-degree 4 	D-max-out-degree 8 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 19 	UR-max-degree 6 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5361	AA	2431.0	50.2506218867	2524	2334	D-edges 45 	D-max-degree 12 	D-min-degree 6 	D-max-in-degree 6 	D-min-in-degree 2 	D-max-out-degree 7 	D-min-out-degree 2 	D-diameter-from0 2 	UR-edges 10 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	UR-sumcomponent-non0gt2lasso 8 	disc_loopy_nodes 7 	all_loopy_nodes 7 	conn_loopy_nodes 0
5360	JQ	2429.75	42.2751404492	2559	2334	D-edges 52 	D-max-degree 14 	D-min-degree 7 	D-max-in-degree 6 	D-min-in-degree 2 	D-max-out-degree 8 	D-min-out-degree 3 	D-diameter-from0 2 	UR-edges 14 	UR-max-degree 6 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	UR-sumcomponent-non0gt2lasso 9 	disc_loopy_nodes 8 	all_loopy_nodes 8 	conn_loopy_nodes 0
5359	JR	2428.8125	34.7243047987	2474	2341	D-edges 48 	D-max-degree 12 	D-min-degree 6 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 7 	D-min-out-degree 3 	D-diameter-from0 2 	UR-edges 14 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	UR-sumcomponent-non0gt2lasso 9 	disc_loopy_nodes 8 	all_loopy_nodes 8 	conn_loopy_nodes 0
5358	NN	2428.3125	60.1297750183	2544	2333	D-edges 44 	D-max-degree 12 	D-min-degree 5 	D-max-in-degree 6 	D-min-in-degree 2 	D-max-out-degree 7 	D-min-out-degree 3 	D-diameter-from0 3 	UR-edges 10 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	UR-sumcomponent-non0gt2lasso 9 	disc_loopy_nodes 4 	all_loopy_nodes 4 	conn_loopy_nodes 0
5357	FR	2426.5	74.7211482781	2596	2338	D-edges 49 	D-max-degree 12 	D-min-degree 8 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 7 	D-min-out-degree 3 	D-diameter-from0 2 	UR-edges 13 	UR-max-degree 5 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5356	BDM	2425.8125	41.146413498	2478	2323	D-edges 44 	D-max-degree 14 	D-min-degree 6 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 8 	D-min-out-degree 3 	D-diameter-from0 2 	UR-edges 11 	UR-max-degree 6 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	UR-sumcomponent-non0gt2lasso 9 	disc_loopy_nodes 6 	all_loopy_nodes 6 	conn_loopy_nodes 0
5355	EQ	2417.8125	34.1764150219	2471	2362	D-edges 49 	D-max-degree 13 	D-min-degree 8 	D-max-in-degree 6 	D-min-in-degree 3 	D-max-out-degree 7 	D-min-out-degree 4 	D-diameter-from0 3 	UR-edges 11 	UR-max-degree 4 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5354	GC	2416.375	37.2472733901	2456	2334	D-edges 46 	D-max-degree 12 	D-min-degree 5 	D-max-in-degree 6 	D-min-in-degree 3 	D-max-out-degree 8 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 11 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	UR-sumcomponent-non0gt2lasso 7 	disc_loopy_nodes 7 	all_loopy_nodes 7 	conn_loopy_nodes 0
5353	AI	2415.5625	49.6210247148	2533	2352	D-edges 55 	D-max-degree 15 	D-min-degree 9 	D-max-in-degree 8 	D-min-in-degree 3 	D-max-out-degree 9 	D-min-out-degree 3 	D-diameter-from0 2 	UR-edges 18 	UR-max-degree 6 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5352	GQ	2414.75	42.853675455	2498	2342	D-edges 48 	D-max-degree 13 	D-min-degree 7 	D-max-in-degree 8 	D-min-in-degree 2 	D-max-out-degree 8 	D-min-out-degree 3 	D-diameter-from0 2 	UR-edges 11 	UR-max-degree 4 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 4 	conn_loopy_nodes 4
5351	GN	2411.875	39.5266919309	2504	2340	D-edges 44 	D-max-degree 12 	D-min-degree 5 	D-max-in-degree 6 	D-min-in-degree 2 	D-max-out-degree 6 	D-min-out-degree 3 	D-diameter-from0 2 	UR-edges 10 	UR-max-degree 4 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 3 	conn_loopy_nodes 3
5350	C6	2410.6875	46.6150709937	2473	2291	D-edges 44 	D-max-degree 13 	D-min-degree 3 	D-max-in-degree 8 	D-min-in-degree 2 	D-max-out-degree 8 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 11 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	UR-sumcomponent-non0gt2lasso 7 	disc_loopy_nodes 7 	all_loopy_nodes 7 	conn_loopy_nodes 0
5349	B2	2409.5625	43.7606683421	2501	2339	D-edges 39 	D-max-degree 10 	D-min-degree 5 	D-max-in-degree 6 	D-min-in-degree 2 	D-max-out-degree 7 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 8 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	UR-sumcomponent-non0gt2lasso 6 	disc_loopy_nodes 5 	all_loopy_nodes 5 	conn_loopy_nodes 0
5348	FU	2409.4375	42.1781471114	2479	2334	D-edges 49 	D-max-degree 16 	D-min-degree 6 	D-max-in-degree 8 	D-min-in-degree 2 	D-max-out-degree 8 	D-min-out-degree 3 	D-diameter-from0 2 	UR-edges 14 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	UR-sumcomponent-non0gt2lasso 9 	disc_loopy_nodes 8 	all_loopy_nodes 8 	conn_loopy_nodes 0
5347	TC	2408.6875	78.3347933153	2597	2314	D-edges 50 	D-max-degree 13 	D-min-degree 6 	D-max-in-degree 8 	D-min-in-degree 2 	D-max-out-degree 8 	D-min-out-degree 3 	D-diameter-from0 2 	UR-edges 12 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	UR-sumcomponent-non0gt2lasso 8 	disc_loopy_nodes 7 	all_loopy_nodes 7 	conn_loopy_nodes 0
