
5999	AJ5	317103.9375	6417.70131617	327895	306766	D-edges 636 	D-max-degree 31 	D-min-degree 14 	D-max-in-degree 19 	D-min-in-degree 7 	D-max-out-degree 19 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 75 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 48 	NSUC.disc 42 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 42 	NSUC.conn 0 	NSUC-D-max-degree 31 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 19
5717	GD	272988.4375	7049.05568116	284728	256964	D-edges 593 	D-max-degree 31 	D-min-degree 15 	D-max-in-degree 20 	D-min-in-degree 5 	D-max-out-degree 18 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 69 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 48 	NSUC.disc 34 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 34 	NSUC.conn 0 	NSUC-D-max-degree 31 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 18
5716	FD	272573.5	13684.8820373	291421	238779	D-edges 621 	D-max-degree 34 	D-min-degree 15 	D-max-in-degree 18 	D-min-in-degree 8 	D-max-out-degree 18 	D-min-out-degree 7 	D-diameter-from0 3 	UR-edges 70 	UR-max-degree 6 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 38 	NSUC.conn 38 	NSUC-D-max-degree 34 	NSUC-D-max-in-degree 18 	NSUC-D-max-out-degree 18
5715	JB	272446.0625	13877.9462749	288405	237807	D-edges 607 	D-max-degree 34 	D-min-degree 15 	D-max-in-degree 18 	D-min-in-degree 7 	D-max-out-degree 19 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 69 	UR-max-degree 6 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 40 	NSUC.conn 40 	NSUC-D-max-degree 34 	NSUC-D-max-in-degree 18 	NSUC-D-max-out-degree 19
5714	DU	272424.3125	5063.82068846	283448	263457	D-edges 595 	D-max-degree 32 	D-min-degree 15 	D-max-in-degree 21 	D-min-in-degree 5 	D-max-out-degree 18 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 69 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 48 	NSUC.disc 34 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 34 	NSUC.conn 0 	NSUC-D-max-degree 32 	NSUC-D-max-in-degree 21 	NSUC-D-max-out-degree 18
5713	CY	272139.375	7486.92442592	282557	258972	D-edges 610 	D-max-degree 36 	D-min-degree 16 	D-max-in-degree 22 	D-min-in-degree 7 	D-max-out-degree 19 	D-min-out-degree 4 	D-diameter-from0 3 	UR-edges 81 	UR-max-degree 9 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 46 	NSUC.disc 40 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 40 	NSUC.conn 0 	NSUC-D-max-degree 36 	NSUC-D-max-in-degree 22 	NSUC-D-max-out-degree 19
5712	W4	271899.0	16119.8154882	302019	237162	D-edges 648 	D-max-degree 33 	D-min-degree 15 	D-max-in-degree 19 	D-min-in-degree 6 	D-max-out-degree 19 	D-min-out-degree 4 	D-diameter-from0 3 	UR-edges 79 	UR-max-degree 8 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 40 	NSUC.conn 40 	NSUC-D-max-degree 33 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 19
5711	RA	271885.6875	21442.1079005	311319	232028	D-edges 654 	D-max-degree 35 	D-min-degree 17 	D-max-in-degree 20 	D-min-in-degree 6 	D-max-out-degree 19 	D-min-out-degree 4 	D-diameter-from0 3 	UR-edges 86 	UR-max-degree 7 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 42 	NSUC.conn 42 	NSUC-D-max-degree 35 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 19
5710	UL	271843.1875	26580.5378807	306866	214075	D-edges 655 	D-max-degree 36 	D-min-degree 16 	D-max-in-degree 20 	D-min-in-degree 6 	D-max-out-degree 19 	D-min-out-degree 3 	D-diameter-from0 3 	UR-edges 86 	UR-max-degree 7 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 42 	NSUC.conn 42 	NSUC-D-max-degree 36 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 19
5709	HQ	271630.875	5706.5835431	280481	259805	D-edges 606 	D-max-degree 33 	D-min-degree 12 	D-max-in-degree 21 	D-min-in-degree 5 	D-max-out-degree 17 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 68 	UR-max-degree 6 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 47 	NSUC.disc 33 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 33 	NSUC.conn 0 	NSUC-D-max-degree 33 	NSUC-D-max-in-degree 21 	NSUC-D-max-out-degree 17
5708	KD	271430.75	5008.84052826	279237	261686	D-edges 605 	D-max-degree 34 	D-min-degree 15 	D-max-in-degree 19 	D-min-in-degree 5 	D-max-out-degree 17 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 63 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 46 	NSUC.disc 29 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 29 	NSUC.conn 0 	NSUC-D-max-degree 34 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 17
5707	DA	271217.9375	9319.23837063	283538	251799	D-edges 626 	D-max-degree 35 	D-min-degree 15 	D-max-in-degree 21 	D-min-in-degree 6 	D-max-out-degree 21 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 70 	UR-max-degree 9 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 33 	NSUC.conn 33 	NSUC-D-max-degree 35 	NSUC-D-max-in-degree 21 	NSUC-D-max-out-degree 21
5706	FM	271205.625	5759.54536916	285125	261944	D-edges 598 	D-max-degree 36 	D-min-degree 13 	D-max-in-degree 20 	D-min-in-degree 5 	D-max-out-degree 18 	D-min-out-degree 4 	D-diameter-from0 3 	UR-edges 64 	UR-max-degree 6 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 47 	NSUC.disc 30 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 30 	NSUC.conn 0 	NSUC-D-max-degree 36 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 17
5705	E4	271028.4375	5143.75328638	284105	261926	D-edges 622 	D-max-degree 33 	D-min-degree 17 	D-max-in-degree 18 	D-min-in-degree 6 	D-max-out-degree 19 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 81 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 48 	NSUC.disc 41 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 41 	NSUC.conn 0 	NSUC-D-max-degree 33 	NSUC-D-max-in-degree 18 	NSUC-D-max-out-degree 19
5704	CL	270993.75	4818.32439106	279387	263245	D-edges 603 	D-max-degree 34 	D-min-degree 18 	D-max-in-degree 17 	D-min-in-degree 7 	D-max-out-degree 17 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 67 	UR-max-degree 6 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 47 	NSUC.disc 39 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 39 	NSUC.conn 0 	NSUC-D-max-degree 34 	NSUC-D-max-in-degree 17 	NSUC-D-max-out-degree 17
5703	HF	270263.1875	5807.69214296	279957	256405	D-edges 590 	D-max-degree 32 	D-min-degree 14 	D-max-in-degree 18 	D-min-in-degree 4 	D-max-out-degree 22 	D-min-out-degree 4 	D-diameter-from0 3 	UR-edges 65 	UR-max-degree 6 	UR-min-degree 0 	UR-connected 0 	UR-components 8 	DD 42 	NSUC.disc 37 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 37 	NSUC.conn 0 	NSUC-D-max-degree 32 	NSUC-D-max-in-degree 18 	NSUC-D-max-out-degree 22
5702	KR	269903.375	5288.5654231	279246	260683	D-edges 593 	D-max-degree 35 	D-min-degree 13 	D-max-in-degree 21 	D-min-in-degree 6 	D-max-out-degree 17 	D-min-out-degree 4 	D-diameter-from0 3 	UR-edges 71 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	DD 45 	NSUC.disc 38 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 38 	NSUC.conn 0 	NSUC-D-max-degree 35 	NSUC-D-max-in-degree 21 	NSUC-D-max-out-degree 17
5701	HT	269841.125	5387.26415812	277332	261709	D-edges 637 	D-max-degree 38 	D-min-degree 18 	D-max-in-degree 22 	D-min-in-degree 8 	D-max-out-degree 19 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 87 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 45 	NSUC.disc 38 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 38 	NSUC.conn 0 	NSUC-D-max-degree 38 	NSUC-D-max-in-degree 22 	NSUC-D-max-out-degree 19
5700	EK	269678.375	14489.6561505	282363	239084	D-edges 626 	D-max-degree 37 	D-min-degree 18 	D-max-in-degree 23 	D-min-in-degree 6 	D-max-out-degree 18 	D-min-out-degree 7 	D-diameter-from0 3 	UR-edges 67 	UR-max-degree 6 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 34 	NSUC.conn 34 	NSUC-D-max-degree 37 	NSUC-D-max-in-degree 23 	NSUC-D-max-out-degree 18
5699	IY	269416.8125	5478.44633791	278137	260770	D-edges 626 	D-max-degree 34 	D-min-degree 16 	D-max-in-degree 21 	D-min-in-degree 6 	D-max-out-degree 19 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 78 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 47 	NSUC.disc 42 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 42 	NSUC.conn 0 	NSUC-D-max-degree 34 	NSUC-D-max-in-degree 21 	NSUC-D-max-out-degree 19
5698	LK	268748.375	25218.9333039	301192	224873	D-edges 667 	D-max-degree 35 	D-min-degree 19 	D-max-in-degree 19 	D-min-in-degree 7 	D-max-out-degree 19 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 76 	UR-max-degree 6 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 41 	NSUC.conn 41 	NSUC-D-max-degree 35 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 19
5697	KT	268048.25	21747.9606616	291898	228416	D-edges 646 	D-max-degree 34 	D-min-degree 18 	D-max-in-degree 19 	D-min-in-degree 6 	D-max-out-degree 19 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 69 	UR-max-degree 6 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 37 	NSUC.conn 37 	NSUC-D-max-degree 34 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 19
5696	KI	267737.4375	3372.6556667	273807	261168	D-edges 588 	D-max-degree 30 	D-min-degree 11 	D-max-in-degree 21 	D-min-in-degree 6 	D-max-out-degree 16 	D-min-out-degree 4 	D-diameter-from0 3 	UR-edges 57 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 9 	DD 41 	NSUC.disc 33 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 33 	NSUC.conn 0 	NSUC-D-max-degree 30 	NSUC-D-max-in-degree 21 	NSUC-D-max-out-degree 16
5695	KJ	267333.8125	30407.9530699	299832	208350	D-edges 652 	D-max-degree 36 	D-min-degree 18 	D-max-in-degree 18 	D-min-in-degree 6 	D-max-out-degree 19 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 77 	UR-max-degree 7 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 46 	NSUC.conn 46 	NSUC-D-max-degree 36 	NSUC-D-max-in-degree 18 	NSUC-D-max-out-degree 19
5694	F6	267256.625	5000.22130604	275245	258124	D-edges 641 	D-max-degree 35 	D-min-degree 14 	D-max-in-degree 19 	D-min-in-degree 5 	D-max-out-degree 21 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 82 	UR-max-degree 10 	UR-min-degree 0 	UR-connected 0 	UR-components 7 	DD 44 	NSUC.disc 37 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 37 	NSUC.conn 0 	NSUC-D-max-degree 35 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 21
5693	I6	267246.5	7293.03927557	280572	255789	D-edges 597 	D-max-degree 33 	D-min-degree 14 	D-max-in-degree 19 	D-min-in-degree 6 	D-max-out-degree 19 	D-min-out-degree 4 	D-diameter-from0 3 	UR-edges 72 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 46 	NSUC.disc 37 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 37 	NSUC.conn 0 	NSUC-D-max-degree 33 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 19
5692	W6	266205.875	21085.428078	296778	212743	D-edges 618 	D-max-degree 34 	D-min-degree 16 	D-max-in-degree 21 	D-min-in-degree 7 	D-max-out-degree 19 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 72 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 38 	NSUC.conn 38 	NSUC-D-max-degree 34 	NSUC-D-max-in-degree 21 	NSUC-D-max-out-degree 19
5691	EJ	264724.125	5755.23094536	275029	255615	D-edges 598 	D-max-degree 34 	D-min-degree 14 	D-max-in-degree 17 	D-min-in-degree 5 	D-max-out-degree 17 	D-min-out-degree 4 	D-diameter-from0 3 	UR-edges 83 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 46 	NSUC.disc 37 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 37 	NSUC.conn 0 	NSUC-D-max-degree 34 	NSUC-D-max-in-degree 17 	NSUC-D-max-out-degree 17
5690	BA	264505.5	16204.1042795	291722	215715	D-edges 639 	D-max-degree 36 	D-min-degree 17 	D-max-in-degree 22 	D-min-in-degree 6 	D-max-out-degree 18 	D-min-out-degree 7 	D-diameter-from0 3 	UR-edges 81 	UR-max-degree 7 	UR-min-degree 1 	UR-connected 0 	UR-components 2 	DD 3 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 41 	NSUC.conn 41 	NSUC-D-max-degree 36 	NSUC-D-max-in-degree 22 	NSUC-D-max-out-degree 18
5689	FW	264481.0625	9075.04322627	279405	241294	D-edges 608 	D-max-degree 34 	D-min-degree 16 	D-max-in-degree 18 	D-min-in-degree 5 	D-max-out-degree 19 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 78 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 42 	NSUC.conn 42 	NSUC-D-max-degree 34 	NSUC-D-max-in-degree 18 	NSUC-D-max-out-degree 19
5688	ER	263998.75	12659.54564	277760	230427	D-edges 602 	D-max-degree 34 	D-min-degree 14 	D-max-in-degree 20 	D-min-in-degree 6 	D-max-out-degree 18 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 72 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 34 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 18
5687	GI	263406.5625	11863.8811945	283500	235156	D-edges 634 	D-max-degree 35 	D-min-degree 15 	D-max-in-degree 17 	D-min-in-degree 7 	D-max-out-degree 19 	D-min-out-degree 5 	D-diameter-from0 3 	UR-edges 76 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 3 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 35 	NSUC-D-max-in-degree 17 	NSUC-D-max-out-degree 19
5686	GH	263353.6875	17796.3483428	288507	219834	D-edges 637 	D-max-degree 33 	D-min-degree 17 	D-max-in-degree 19 	D-min-in-degree 7 	D-max-out-degree 18 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 83 	UR-max-degree 7 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 43 	NSUC.conn 43 	NSUC-D-max-degree 33 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 18
5685	EA	263063.0	6374.70492454	276368	253058	D-edges 607 	D-max-degree 35 	D-min-degree 12 	D-max-in-degree 18 	D-min-in-degree 7 	D-max-out-degree 18 	D-min-out-degree 4 	D-diameter-from0 3 	UR-edges 72 	UR-max-degree 6 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 46 	NSUC.disc 36 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 36 	NSUC.conn 0 	NSUC-D-max-degree 35 	NSUC-D-max-in-degree 18 	NSUC-D-max-out-degree 18
5684	CR	262964.1875	17444.5304545	284022	221978	D-edges 618 	D-max-degree 34 	D-min-degree 15 	D-max-in-degree 21 	D-min-in-degree 5 	D-max-out-degree 19 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 73 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 34 	NSUC-D-max-in-degree 21 	NSUC-D-max-out-degree 19
5683	E6	262440.75	4380.5459634	272635	255718	D-edges 579 	D-max-degree 33 	D-min-degree 13 	D-max-in-degree 19 	D-min-in-degree 6 	D-max-out-degree 17 	D-min-out-degree 4 	D-diameter-from0 3 	UR-edges 71 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 7 	DD 44 	NSUC.disc 35 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 35 	NSUC.conn 0 	NSUC-D-max-degree 33 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 17
5682	IR	261791.8125	15299.965679	278918	218345	D-edges 609 	D-max-degree 35 	D-min-degree 12 	D-max-in-degree 20 	D-min-in-degree 7 	D-max-out-degree 19 	D-min-out-degree 4 	D-diameter-from0 3 	UR-edges 78 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 41 	NSUC.conn 41 	NSUC-D-max-degree 35 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 19
5681	DQ	261573.5625	14942.8400537	284501	235481	D-edges 634 	D-max-degree 38 	D-min-degree 17 	D-max-in-degree 24 	D-min-in-degree 7 	D-max-out-degree 18 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 72 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 36 	NSUC.conn 36 	NSUC-D-max-degree 38 	NSUC-D-max-in-degree 24 	NSUC-D-max-out-degree 18
5680	C6	261115.125	11754.7350612	286082	242287	D-edges 622 	D-max-degree 36 	D-min-degree 15 	D-max-in-degree 23 	D-min-in-degree 7 	D-max-out-degree 18 	D-min-out-degree 7 	D-diameter-from0 3 	UR-edges 64 	UR-max-degree 6 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 31 	NSUC.conn 31 	NSUC-D-max-degree 36 	NSUC-D-max-in-degree 23 	NSUC-D-max-out-degree 18
5679	FV	261074.0	4545.11381871	271163	253022	D-edges 609 	D-max-degree 32 	D-min-degree 16 	D-max-in-degree 17 	D-min-in-degree 6 	D-max-out-degree 17 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 83 	UR-max-degree 9 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 48 	NSUC.disc 42 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 42 	NSUC.conn 0 	NSUC-D-max-degree 32 	NSUC-D-max-in-degree 17 	NSUC-D-max-out-degree 17
5678	DG	261007.9375	6013.75290967	272624	252155	D-edges 591 	D-max-degree 36 	D-min-degree 16 	D-max-in-degree 19 	D-min-in-degree 7 	D-max-out-degree 19 	D-min-out-degree 5 	D-diameter-from0 3 	UR-edges 58 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 7 	DD 42 	NSUC.disc 25 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 25 	NSUC.conn 0 	NSUC-D-max-degree 36 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 19
5677	FK	260676.6875	14025.8378124	279016	229246	D-edges 633 	D-max-degree 38 	D-min-degree 17 	D-max-in-degree 24 	D-min-in-degree 7 	D-max-out-degree 18 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 72 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 36 	NSUC.conn 36 	NSUC-D-max-degree 38 	NSUC-D-max-in-degree 24 	NSUC-D-max-out-degree 18
5676	F3	260613.9375	19381.1433114	289282	220429	D-edges 634 	D-max-degree 34 	D-min-degree 14 	D-max-in-degree 19 	D-min-in-degree 6 	D-max-out-degree 19 	D-min-out-degree 4 	D-diameter-from0 3 	UR-edges 71 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 38 	NSUC.conn 38 	NSUC-D-max-degree 34 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 19
5675	EU	260539.5	5037.42241876	268502	250434	D-edges 598 	D-max-degree 33 	D-min-degree 14 	D-max-in-degree 17 	D-min-in-degree 7 	D-max-out-degree 20 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 69 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 46 	NSUC.disc 37 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 37 	NSUC.conn 0 	NSUC-D-max-degree 33 	NSUC-D-max-in-degree 17 	NSUC-D-max-out-degree 20
5674	DZ	260525.25	5001.34696232	272408	253044	D-edges 597 	D-max-degree 34 	D-min-degree 15 	D-max-in-degree 19 	D-min-in-degree 5 	D-max-out-degree 17 	D-min-out-degree 4 	D-diameter-from0 3 	UR-edges 83 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 46 	NSUC.disc 40 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 40 	NSUC.conn 0 	NSUC-D-max-degree 34 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 17
5673	AA	260517.75	4447.53761226	267613	252378	D-edges 590 	D-max-degree 32 	D-min-degree 15 	D-max-in-degree 19 	D-min-in-degree 6 	D-max-out-degree 18 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 67 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 47 	NSUC.disc 37 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 37 	NSUC.conn 0 	NSUC-D-max-degree 32 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 18
5672	5	260502.5625	12157.2164164	279079	242559	D-edges 623 	D-max-degree 36 	D-min-degree 15 	D-max-in-degree 23 	D-min-in-degree 7 	D-max-out-degree 18 	D-min-out-degree 7 	D-diameter-from0 3 	UR-edges 64 	UR-max-degree 6 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 31 	NSUC.conn 31 	NSUC-D-max-degree 36 	NSUC-D-max-in-degree 23 	NSUC-D-max-out-degree 18
5671	D7	260380.6875	12002.2800059	276967	233864	D-edges 623 	D-max-degree 33 	D-min-degree 16 	D-max-in-degree 21 	D-min-in-degree 5 	D-max-out-degree 19 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 72 	UR-max-degree 6 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 33 	NSUC-D-max-in-degree 21 	NSUC-D-max-out-degree 19
5670	DR	259520.25	16515.1942635	288113	234946	D-edges 625 	D-max-degree 33 	D-min-degree 16 	D-max-in-degree 22 	D-min-in-degree 5 	D-max-out-degree 19 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 74 	UR-max-degree 6 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 33 	NSUC-D-max-in-degree 22 	NSUC-D-max-out-degree 19
5669	CS	259290.8125	4959.49348748	269972	251353	D-edges 588 	D-max-degree 32 	D-min-degree 15 	D-max-in-degree 17 	D-min-in-degree 6 	D-max-out-degree 18 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 66 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 47 	NSUC.disc 35 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 35 	NSUC.conn 0 	NSUC-D-max-degree 32 	NSUC-D-max-in-degree 17 	NSUC-D-max-out-degree 18
