
5999	BCJ	13789.875	217.585866671	14114	13355	D-edges 334 	D-max-degree 22 	D-min-degree 7 	D-max-in-degree 12 	D-min-in-degree 1 	D-max-out-degree 11 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 32 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 20 	DD 32 	NSUC.disc 8 	CSUC.disc 2 	min_CSUC.disc 3 	all_sinkless_cycles 8 	NSUC.conn 0 	NSUC-D-max-degree 20 	NSUC-D-max-in-degree 11 	NSUC-D-max-out-degree 10
5589	F7	7584.9375	362.600067007	8261	7010	D-edges 352 	D-max-degree 21 	D-min-degree 8 	D-max-in-degree 12 	D-min-in-degree 2 	D-max-out-degree 11 	D-min-out-degree 3 	D-diameter-from0 4 	UR-edges 28 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 22 	DD 30 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5588	AZO	7574.9375	668.411500196	8683	6486	D-edges 352 	D-max-degree 22 	D-min-degree 8 	D-max-in-degree 12 	D-min-in-degree 2 	D-max-out-degree 11 	D-min-out-degree 3 	D-diameter-from0 3 	UR-edges 28 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 23 	DD 26 	NSUC.disc 4 	CSUC.disc 1 	min_CSUC.disc 4 	all_sinkless_cycles 4 	NSUC.conn 0 	NSUC-D-max-degree 21 	NSUC-D-max-in-degree 11 	NSUC-D-max-out-degree 10
5587	YV	7568.0	237.907807774	7952	6992	D-edges 347 	D-max-degree 22 	D-min-degree 6 	D-max-in-degree 13 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 25 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 25 	DD 23 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5586	3K	7558.25	514.161270906	8262	6185	D-edges 349 	D-max-degree 22 	D-min-degree 8 	D-max-in-degree 13 	D-min-in-degree 2 	D-max-out-degree 11 	D-min-out-degree 3 	D-diameter-from0 3 	UR-edges 36 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 16 	DD 35 	NSUC.disc 11 	CSUC.disc 1 	min_CSUC.disc 4 	all_sinkless_cycles 11 	NSUC.conn 0 	NSUC-D-max-degree 21 	NSUC-D-max-in-degree 10 	NSUC-D-max-out-degree 11
5585	DA	7556.625	394.519783249	8230	6811	D-edges 347 	D-max-degree 22 	D-min-degree 7 	D-max-in-degree 15 	D-min-in-degree 1 	D-max-out-degree 13 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 25 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 25 	DD 21 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5584	ASF	7537.5625	1942.19212389	10111	5095	D-edges 350 	D-max-degree 22 	D-min-degree 7 	D-max-in-degree 14 	D-min-in-degree 2 	D-max-out-degree 11 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 31 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 21 	DD 10 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 8 	NSUC.conn 8 	NSUC-D-max-degree 20 	NSUC-D-max-in-degree 11 	NSUC-D-max-out-degree 11
5583	DJ	7534.25	341.189555086	8187	6907	D-edges 342 	D-max-degree 24 	D-min-degree 5 	D-max-in-degree 15 	D-min-in-degree 1 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 25 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 25 	DD 22 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5582	AT5	7529.8125	399.890956817	8276	6936	D-edges 350 	D-max-degree 27 	D-min-degree 8 	D-max-in-degree 16 	D-min-in-degree 2 	D-max-out-degree 11 	D-min-out-degree 3 	D-diameter-from0 3 	UR-edges 26 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 24 	DD 25 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5581	YU	7528.4375	611.807871062	8731	6772	D-edges 351 	D-max-degree 20 	D-min-degree 7 	D-max-in-degree 12 	D-min-in-degree 0 	D-max-out-degree 12 	D-min-out-degree 0 	D-diameter-from0 3 	UR-edges 20 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 30 	DD 18 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5580	A6B	7525.875	353.919990075	8272	6910	D-edges 346 	D-max-degree 23 	D-min-degree 6 	D-max-in-degree 13 	D-min-in-degree 2 	D-max-out-degree 11 	D-min-out-degree 3 	D-diameter-from0 3 	UR-edges 26 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 24 	DD 25 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5579	AJZ	7409.8125	343.354266529	7903	6763	D-edges 348 	D-max-degree 21 	D-min-degree 6 	D-max-in-degree 13 	D-min-in-degree 1 	D-max-out-degree 11 	D-min-out-degree 3 	D-diameter-from0 3 	UR-edges 24 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 26 	DD 22 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5578	DG	7407.0625	371.783449865	8056	6628	D-edges 330 	D-max-degree 26 	D-min-degree 5 	D-max-in-degree 14 	D-min-in-degree 1 	D-max-out-degree 12 	D-min-out-degree 3 	D-diameter-from0 4 	UR-edges 21 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 29 	DD 22 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5577	TV	7399.75	390.802939472	8296	6708	D-edges 351 	D-max-degree 20 	D-min-degree 8 	D-max-in-degree 12 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 3 	D-diameter-from0 4 	UR-edges 29 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 23 	DD 28 	NSUC.disc 9 	CSUC.disc 1 	min_CSUC.disc 4 	all_sinkless_cycles 9 	NSUC.conn 0 	NSUC-D-max-degree 19 	NSUC-D-max-in-degree 12 	NSUC-D-max-out-degree 11
5576	RR	7383.3125	506.172119781	8580	6846	D-edges 340 	D-max-degree 26 	D-min-degree 7 	D-max-in-degree 19 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 3 	D-diameter-from0 3 	UR-edges 27 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 23 	DD 28 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5575	SK	7370.1875	635.352482756	8213	6166	D-edges 337 	D-max-degree 22 	D-min-degree 5 	D-max-in-degree 12 	D-min-in-degree 3 	D-max-out-degree 12 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 26 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 24 	DD 27 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5574	AE7	7360.625	427.969460797	8201	6596	D-edges 349 	D-max-degree 23 	D-min-degree 6 	D-max-in-degree 12 	D-min-in-degree 3 	D-max-out-degree 11 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 30 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 21 	DD 29 	NSUC.disc 9 	CSUC.disc 1 	min_CSUC.disc 9 	all_sinkless_cycles 9 	NSUC.conn 0 	NSUC-D-max-degree 19 	NSUC-D-max-in-degree 10 	NSUC-D-max-out-degree 11
5573	DR	7355.25	456.87696648	7987	6468	D-edges 332 	D-max-degree 27 	D-min-degree 5 	D-max-in-degree 15 	D-min-in-degree 1 	D-max-out-degree 12 	D-min-out-degree 3 	D-diameter-from0 3 	UR-edges 24 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 26 	DD 18 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5572	DI	7349.875	470.222935824	8255	6618	D-edges 335 	D-max-degree 25 	D-min-degree 6 	D-max-in-degree 14 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 27 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 23 	DD 27 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5571	DS	7346.5625	434.962781274	8073	6402	D-edges 319 	D-max-degree 24 	D-min-degree 5 	D-max-in-degree 12 	D-min-in-degree 1 	D-max-out-degree 12 	D-min-out-degree 3 	D-diameter-from0 4 	UR-edges 20 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 30 	DD 23 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5570	QZ	7340.75	493.808350982	8321	6328	D-edges 337 	D-max-degree 23 	D-min-degree 5 	D-max-in-degree 16 	D-min-in-degree 1 	D-max-out-degree 12 	D-min-out-degree 3 	D-diameter-from0 3 	UR-edges 23 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 27 	DD 27 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5569	AXU	7310.625	505.150704617	8103	6247	D-edges 352 	D-max-degree 21 	D-min-degree 8 	D-max-in-degree 16 	D-min-in-degree 1 	D-max-out-degree 11 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 29 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 21 	DD 31 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5568	TT	7297.6875	355.08022311	7742	6554	D-edges 337 	D-max-degree 22 	D-min-degree 5 	D-max-in-degree 12 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 28 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 22 	DD 32 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5567	LK	7248.3125	696.167698794	8674	6128	D-edges 344 	D-max-degree 19 	D-min-degree 4 	D-max-in-degree 12 	D-min-in-degree 3 	D-max-out-degree 11 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 25 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 25 	DD 26 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5566	BY	7246.0	730.813758765	8528	5781	D-edges 309 	D-max-degree 21 	D-min-degree 6 	D-max-in-degree 12 	D-min-in-degree 1 	D-max-out-degree 11 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 21 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 29 	DD 16 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5565	AW7	7237.125	489.544670459	8403	6542	D-edges 350 	D-max-degree 22 	D-min-degree 5 	D-max-in-degree 13 	D-min-in-degree 2 	D-max-out-degree 11 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 31 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 20 	DD 29 	NSUC.disc 6 	CSUC.disc 1 	min_CSUC.disc 6 	all_sinkless_cycles 6 	NSUC.conn 0 	NSUC-D-max-degree 22 	NSUC-D-max-in-degree 11 	NSUC-D-max-out-degree 11
5564	AWI	7214.0625	415.155011524	8140	6537	D-edges 352 	D-max-degree 21 	D-min-degree 6 	D-max-in-degree 12 	D-min-in-degree 1 	D-max-out-degree 11 	D-min-out-degree 3 	D-diameter-from0 3 	UR-edges 20 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 30 	DD 18 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5563	A4L	7188.25	302.809242759	7662	6441	D-edges 353 	D-max-degree 22 	D-min-degree 7 	D-max-in-degree 13 	D-min-in-degree 1 	D-max-out-degree 11 	D-min-out-degree 3 	D-diameter-from0 3 	UR-edges 32 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 20 	DD 30 	NSUC.disc 10 	CSUC.disc 1 	min_CSUC.disc 6 	all_sinkless_cycles 10 	NSUC.conn 0 	NSUC-D-max-degree 19 	NSUC-D-max-in-degree 10 	NSUC-D-max-out-degree 10
5562	M6	7159.75	459.069643409	8076	6113	D-edges 342 	D-max-degree 21 	D-min-degree 6 	D-max-in-degree 13 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 18 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 32 	DD 20 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5561	D7	7159.75	485.216124526	8267	6397	D-edges 334 	D-max-degree 23 	D-min-degree 6 	D-max-in-degree 14 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 25 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 25 	DD 23 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5560	AS4	7143.5	674.14742453	7877	5247	D-edges 352 	D-max-degree 22 	D-min-degree 6 	D-max-in-degree 13 	D-min-in-degree 1 	D-max-out-degree 11 	D-min-out-degree 3 	D-diameter-from0 3 	UR-edges 26 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 24 	DD 20 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5559	QB	7115.75	500.100677364	7781	6045	D-edges 345 	D-max-degree 22 	D-min-degree 5 	D-max-in-degree 12 	D-min-in-degree 0 	D-max-out-degree 12 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 24 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 26 	DD 26 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5558	AZL	7112.9375	503.980960547	7931	6146	D-edges 356 	D-max-degree 23 	D-min-degree 7 	D-max-in-degree 14 	D-min-in-degree 3 	D-max-out-degree 11 	D-min-out-degree 3 	D-diameter-from0 4 	UR-edges 32 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 18 	DD 35 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5557	BDI	7080.125	703.470670586	8217	5955	D-edges 337 	D-max-degree 20 	D-min-degree 7 	D-max-in-degree 12 	D-min-in-degree 1 	D-max-out-degree 11 	D-min-out-degree 3 	D-diameter-from0 3 	UR-edges 21 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 29 	DD 22 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5556	CF	7076.1875	1770.2595579	12071	5219	D-edges 303 	D-max-degree 20 	D-min-degree 5 	D-max-in-degree 14 	D-min-in-degree 1 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 22 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 29 	DD 11 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 3 	NSUC.conn 3 	NSUC-D-max-degree 19 	NSUC-D-max-in-degree 9 	NSUC-D-max-out-degree 12
5555	OC	7061.125	368.68666829	7713	6468	D-edges 352 	D-max-degree 21 	D-min-degree 8 	D-max-in-degree 13 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 28 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 22 	DD 27 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5554	GQ	7019.4375	613.214783819	8414	6086	D-edges 293 	D-max-degree 20 	D-min-degree 6 	D-max-in-degree 15 	D-min-in-degree 1 	D-max-out-degree 12 	D-min-out-degree 0 	D-diameter-from0 4 	UR-edges 20 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 30 	DD 24 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5553	67	6991.5	550.665506456	8275	6042	D-edges 354 	D-max-degree 21 	D-min-degree 6 	D-max-in-degree 11 	D-min-in-degree 2 	D-max-out-degree 11 	D-min-out-degree 3 	D-diameter-from0 3 	UR-edges 26 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 25 	DD 22 	NSUC.disc 8 	CSUC.disc 1 	min_CSUC.disc 8 	all_sinkless_cycles 8 	NSUC.conn 0 	NSUC-D-max-degree 21 	NSUC-D-max-in-degree 11 	NSUC-D-max-out-degree 11
5552	AKW	6986.6875	434.214480233	7990	6265	D-edges 353 	D-max-degree 25 	D-min-degree 8 	D-max-in-degree 14 	D-min-in-degree 1 	D-max-out-degree 11 	D-min-out-degree 3 	D-diameter-from0 3 	UR-edges 31 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 19 	DD 30 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5551	EJ	6953.875	505.373237692	7732	6108	D-edges 342 	D-max-degree 20 	D-min-degree 6 	D-max-in-degree 13 	D-min-in-degree 2 	D-max-out-degree 11 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 18 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 32 	DD 20 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5550	AW6	6945.125	283.506806576	7456	6368	D-edges 350 	D-max-degree 23 	D-min-degree 5 	D-max-in-degree 13 	D-min-in-degree 2 	D-max-out-degree 11 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 26 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 24 	DD 28 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5549	B4	6941.6875	739.784742235	8526	5696	D-edges 302 	D-max-degree 20 	D-min-degree 4 	D-max-in-degree 11 	D-min-in-degree 0 	D-max-out-degree 11 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 28 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 22 	DD 25 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5548	KO	6907.8125	524.529338878	8306	6084	D-edges 336 	D-max-degree 21 	D-min-degree 7 	D-max-in-degree 12 	D-min-in-degree 2 	D-max-out-degree 11 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 19 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 31 	DD 22 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5547	AS	6905.25	513.360436243	8014	6217	D-edges 346 	D-max-degree 21 	D-min-degree 7 	D-max-in-degree 14 	D-min-in-degree 1 	D-max-out-degree 12 	D-min-out-degree 3 	D-diameter-from0 3 	UR-edges 22 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 28 	DD 16 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5546	DW	6903.4375	412.273872679	7758	6225	D-edges 326 	D-max-degree 25 	D-min-degree 6 	D-max-in-degree 13 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 0 	D-diameter-from0 3 	UR-edges 24 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 26 	DD 21 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5545	A3A	6839.75	563.306810273	7832	6010	D-edges 355 	D-max-degree 22 	D-min-degree 8 	D-max-in-degree 14 	D-min-in-degree 2 	D-max-out-degree 11 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 27 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 23 	DD 26 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5544	AGE	6816.9375	337.273158721	7613	6346	D-edges 361 	D-max-degree 21 	D-min-degree 9 	D-max-in-degree 12 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 3 	D-diameter-from0 3 	UR-edges 27 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 23 	DD 27 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5543	DM	6766.1875	624.411144474	7757	5733	D-edges 331 	D-max-degree 24 	D-min-degree 4 	D-max-in-degree 13 	D-min-in-degree 1 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 29 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 21 	DD 29 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5542	AX	6761.125	1133.69709772	8984	4922	D-edges 288 	D-max-degree 17 	D-min-degree 5 	D-max-in-degree 13 	D-min-in-degree 1 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 17 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 33 	DD 13 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5541	AQO	6717.625	331.053408644	7332	6323	D-edges 350 	D-max-degree 22 	D-min-degree 8 	D-max-in-degree 13 	D-min-in-degree 2 	D-max-out-degree 11 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 27 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 23 	DD 28 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5540	BO	6690.25	930.40451552	9342	5241	D-edges 354 	D-max-degree 21 	D-min-degree 8 	D-max-in-degree 13 	D-min-in-degree 2 	D-max-out-degree 11 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 19 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 31 	DD 11 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
