
5999	B6T	6940.5	89.9485964315	7149	6750	D-edges 229 	D-max-degree 28 	D-min-degree 16 	D-max-in-degree 17 	D-min-in-degree 8 	D-max-out-degree 15 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 64 	UR-max-degree 9 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 19 	conn_loopy_nodes 19
5469	26	6015.625	77.5128013621	6219	5913	D-edges 209 	D-max-degree 27 	D-min-degree 16 	D-max-in-degree 15 	D-min-in-degree 6 	D-max-out-degree 15 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 57 	UR-max-degree 10 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5468	U4	6014.1875	56.5599446937	6134	5915	D-edges 214 	D-max-degree 25 	D-min-degree 17 	D-max-in-degree 14 	D-min-in-degree 7 	D-max-out-degree 15 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 51 	UR-max-degree 8 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5467	RR	6013.1875	73.6675121322	6145	5893	D-edges 204 	D-max-degree 27 	D-min-degree 12 	D-max-in-degree 14 	D-min-in-degree 7 	D-max-out-degree 14 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 56 	UR-max-degree 10 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5466	AZN	6012.3125	110.413834476	6194	5851	D-edges 223 	D-max-degree 27 	D-min-degree 17 	D-max-in-degree 17 	D-min-in-degree 7 	D-max-out-degree 15 	D-min-out-degree 8 	D-diameter-from0 2 	UR-edges 64 	UR-max-degree 10 	UR-min-degree 4 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5465	5O	6008.25	67.5430418326	6126	5891	D-edges 211 	D-max-degree 26 	D-min-degree 16 	D-max-in-degree 15 	D-min-in-degree 5 	D-max-out-degree 15 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 61 	UR-max-degree 11 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5464	WU	6008.125	40.6138446222	6122	5930	D-edges 208 	D-max-degree 26 	D-min-degree 15 	D-max-in-degree 14 	D-min-in-degree 5 	D-max-out-degree 15 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 57 	UR-max-degree 10 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 19 	conn_loopy_nodes 19
5463	K6	6007.0	60.5557594288	6162	5923	D-edges 210 	D-max-degree 25 	D-min-degree 13 	D-max-in-degree 13 	D-min-in-degree 7 	D-max-out-degree 15 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 54 	UR-max-degree 9 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5462	S2	6005.3125	75.7922479133	6125	5868	D-edges 213 	D-max-degree 26 	D-min-degree 15 	D-max-in-degree 13 	D-min-in-degree 5 	D-max-out-degree 15 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 59 	UR-max-degree 10 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5461	W2	6004.0625	61.9873664044	6150	5898	D-edges 212 	D-max-degree 28 	D-min-degree 17 	D-max-in-degree 14 	D-min-in-degree 5 	D-max-out-degree 15 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 58 	UR-max-degree 10 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 19 	conn_loopy_nodes 19
5460	BES	6002.4375	77.0721810626	6173	5885	D-edges 228 	D-max-degree 28 	D-min-degree 16 	D-max-in-degree 14 	D-min-in-degree 8 	D-max-out-degree 15 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 69 	UR-max-degree 11 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 19 	conn_loopy_nodes 19
5459	TN	6000.8125	101.774394342	6203	5841	D-edges 209 	D-max-degree 28 	D-min-degree 13 	D-max-in-degree 15 	D-min-in-degree 8 	D-max-out-degree 15 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 59 	UR-max-degree 9 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5458	M3	5995.875	58.3715202389	6105	5880	D-edges 192 	D-max-degree 24 	D-min-degree 14 	D-max-in-degree 13 	D-min-in-degree 6 	D-max-out-degree 14 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 41 	UR-max-degree 6 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5457	BET	5994.5625	41.044135924	6073	5906	D-edges 229 	D-max-degree 29 	D-min-degree 18 	D-max-in-degree 15 	D-min-in-degree 8 	D-max-out-degree 15 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 70 	UR-max-degree 12 	UR-min-degree 3 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5456	VJ	5992.8125	77.2101181436	6132	5870	D-edges 205 	D-max-degree 26 	D-min-degree 15 	D-max-in-degree 13 	D-min-in-degree 5 	D-max-out-degree 15 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 54 	UR-max-degree 10 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5455	UZ	5991.625	78.8938170898	6115	5831	D-edges 216 	D-max-degree 26 	D-min-degree 16 	D-max-in-degree 13 	D-min-in-degree 6 	D-max-out-degree 15 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 52 	UR-max-degree 9 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5454	UD	5991.375	70.7891896761	6146	5898	D-edges 216 	D-max-degree 27 	D-min-degree 17 	D-max-in-degree 14 	D-min-in-degree 6 	D-max-out-degree 15 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 57 	UR-max-degree 11 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5453	N2	5991.0	66.0605782597	6114	5881	D-edges 204 	D-max-degree 25 	D-min-degree 15 	D-max-in-degree 12 	D-min-in-degree 7 	D-max-out-degree 15 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 54 	UR-max-degree 8 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5452	Q5	5990.6875	56.6730962958	6099	5921	D-edges 199 	D-max-degree 27 	D-min-degree 15 	D-max-in-degree 15 	D-min-in-degree 7 	D-max-out-degree 14 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 55 	UR-max-degree 10 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5451	TL	5989.0	67.5037036021	6121	5904	D-edges 218 	D-max-degree 26 	D-min-degree 13 	D-max-in-degree 14 	D-min-in-degree 7 	D-max-out-degree 15 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 63 	UR-max-degree 11 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5450	V4	5987.75	54.3029695321	6094	5911	D-edges 213 	D-max-degree 29 	D-min-degree 16 	D-max-in-degree 14 	D-min-in-degree 6 	D-max-out-degree 15 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 56 	UR-max-degree 11 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5449	JQ	5987.25	53.9774258371	6134	5915	D-edges 194 	D-max-degree 27 	D-min-degree 14 	D-max-in-degree 14 	D-min-in-degree 6 	D-max-out-degree 14 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 53 	UR-max-degree 10 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5448	PJ	5986.9375	64.6292007822	6129	5825	D-edges 199 	D-max-degree 28 	D-min-degree 14 	D-max-in-degree 15 	D-min-in-degree 7 	D-max-out-degree 15 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 54 	UR-max-degree 10 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5447	BO5	5986.0625	87.0527632746	6149	5822	D-edges 225 	D-max-degree 27 	D-min-degree 16 	D-max-in-degree 15 	D-min-in-degree 6 	D-max-out-degree 15 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 63 	UR-max-degree 10 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5446	WI	5981.0625	76.3679159972	6097	5823	D-edges 203 	D-max-degree 25 	D-min-degree 14 	D-max-in-degree 12 	D-min-in-degree 7 	D-max-out-degree 15 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 52 	UR-max-degree 8 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5445	NB	5978.625	90.2024632424	6136	5839	D-edges 194 	D-max-degree 24 	D-min-degree 15 	D-max-in-degree 13 	D-min-in-degree 7 	D-max-out-degree 14 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 42 	UR-max-degree 6 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5444	PP	5978.4375	61.0194320995	6078	5872	D-edges 203 	D-max-degree 24 	D-min-degree 16 	D-max-in-degree 13 	D-min-in-degree 6 	D-max-out-degree 15 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 50 	UR-max-degree 7 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5443	L3	5976.5	50.4727649332	6065	5866	D-edges 209 	D-max-degree 27 	D-min-degree 16 	D-max-in-degree 15 	D-min-in-degree 8 	D-max-out-degree 15 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 61 	UR-max-degree 10 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5442	AHE	5974.875	78.223937353	6105	5837	D-edges 222 	D-max-degree 26 	D-min-degree 16 	D-max-in-degree 17 	D-min-in-degree 7 	D-max-out-degree 15 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 62 	UR-max-degree 9 	UR-min-degree 3 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5441	WN	5974.125	66.1975027852	6128	5882	D-edges 212 	D-max-degree 28 	D-min-degree 14 	D-max-in-degree 13 	D-min-in-degree 7 	D-max-out-degree 15 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 59 	UR-max-degree 10 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	UR-sumcomponent-non0gt2lasso 19 	disc_loopy_nodes 19 	all_loopy_nodes 19 	conn_loopy_nodes 0
5440	Y6	5970.6875	62.5187159477	6071	5825	D-edges 214 	D-max-degree 25 	D-min-degree 17 	D-max-in-degree 14 	D-min-in-degree 6 	D-max-out-degree 15 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 56 	UR-max-degree 9 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5439	K5	5964.4375	82.7337361283	6116	5856	D-edges 192 	D-max-degree 24 	D-min-degree 15 	D-max-in-degree 13 	D-min-in-degree 6 	D-max-out-degree 14 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 42 	UR-max-degree 6 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5438	L2	5963.3125	63.7168725202	6099	5837	D-edges 201 	D-max-degree 26 	D-min-degree 14 	D-max-in-degree 14 	D-min-in-degree 6 	D-max-out-degree 14 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 55 	UR-max-degree 9 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5437	SM	5963.0625	63.5830841793	6066	5827	D-edges 209 	D-max-degree 25 	D-min-degree 12 	D-max-in-degree 12 	D-min-in-degree 6 	D-max-out-degree 15 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 59 	UR-max-degree 10 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5436	4J	5963.0625	68.4356164124	6113	5845	D-edges 209 	D-max-degree 26 	D-min-degree 14 	D-max-in-degree 14 	D-min-in-degree 7 	D-max-out-degree 15 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 59 	UR-max-degree 10 	UR-min-degree 3 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5435	HX	5961.5	81.7534402946	6156	5846	D-edges 198 	D-max-degree 24 	D-min-degree 14 	D-max-in-degree 15 	D-min-in-degree 7 	D-max-out-degree 14 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 52 	UR-max-degree 9 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5434	RM	5960.5	69.6661682598	6084	5872	D-edges 193 	D-max-degree 28 	D-min-degree 16 	D-max-in-degree 15 	D-min-in-degree 7 	D-max-out-degree 15 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 54 	UR-max-degree 11 	UR-min-degree 3 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5433	LH	5960.1875	62.3339982975	6076	5864	D-edges 204 	D-max-degree 28 	D-min-degree 15 	D-max-in-degree 13 	D-min-in-degree 7 	D-max-out-degree 15 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 61 	UR-max-degree 11 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5432	OL	5959.0625	93.7819737143	6102	5815	D-edges 192 	D-max-degree 24 	D-min-degree 14 	D-max-in-degree 13 	D-min-in-degree 6 	D-max-out-degree 14 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 42 	UR-max-degree 6 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5431	KV	5957.375	114.238169519	6147	5742	D-edges 204 	D-max-degree 24 	D-min-degree 17 	D-max-in-degree 15 	D-min-in-degree 7 	D-max-out-degree 15 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 48 	UR-max-degree 8 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5430	GP	5956.1875	100.548631735	6155	5799	D-edges 202 	D-max-degree 25 	D-min-degree 15 	D-max-in-degree 13 	D-min-in-degree 5 	D-max-out-degree 15 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 54 	UR-max-degree 10 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5429	JL	5955.5625	90.6655728143	6073	5772	D-edges 193 	D-max-degree 29 	D-min-degree 15 	D-max-in-degree 16 	D-min-in-degree 6 	D-max-out-degree 13 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 55 	UR-max-degree 10 	UR-min-degree 3 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5428	24	5952.9375	70.6465398569	6099	5824	D-edges 204 	D-max-degree 26 	D-min-degree 14 	D-max-in-degree 14 	D-min-in-degree 6 	D-max-out-degree 15 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 55 	UR-max-degree 9 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5427	MU	5950.6875	65.5417030886	6051	5811	D-edges 205 	D-max-degree 24 	D-min-degree 17 	D-max-in-degree 15 	D-min-in-degree 7 	D-max-out-degree 16 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 45 	UR-max-degree 8 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5426	CF	5950.4375	90.1858974217	6109	5809	D-edges 196 	D-max-degree 28 	D-min-degree 13 	D-max-in-degree 15 	D-min-in-degree 5 	D-max-out-degree 13 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 57 	UR-max-degree 9 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5425	YR	5950.3125	79.2769818027	6119	5861	D-edges 216 	D-max-degree 28 	D-min-degree 16 	D-max-in-degree 13 	D-min-in-degree 7 	D-max-out-degree 15 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 62 	UR-max-degree 11 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5424	LS	5948.625	61.5821351936	6093	5842	D-edges 209 	D-max-degree 25 	D-min-degree 11 	D-max-in-degree 13 	D-min-in-degree 5 	D-max-out-degree 15 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 57 	UR-max-degree 10 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5423	R4	5947.0	95.4797098864	6173	5809	D-edges 202 	D-max-degree 27 	D-min-degree 15 	D-max-in-degree 14 	D-min-in-degree 8 	D-max-out-degree 14 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 52 	UR-max-degree 9 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 19 	conn_loopy_nodes 19
5422	HR	5943.125	131.419592812	6144	5730	D-edges 191 	D-max-degree 31 	D-min-degree 13 	D-max-in-degree 16 	D-min-in-degree 4 	D-max-out-degree 15 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 57 	UR-max-degree 13 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5421	V7	5942.5625	71.7782773111	6053	5820	D-edges 216 	D-max-degree 27 	D-min-degree 16 	D-max-in-degree 14 	D-min-in-degree 6 	D-max-out-degree 15 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 57 	UR-max-degree 9 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5420	AOP	5942.0625	65.464177943	6065	5845	D-edges 219 	D-max-degree 26 	D-min-degree 16 	D-max-in-degree 14 	D-min-in-degree 7 	D-max-out-degree 15 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 60 	UR-max-degree 9 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 19 	conn_loopy_nodes 19
5419	GE	5940.5625	88.8544939423	6154	5841	D-edges 194 	D-max-degree 27 	D-min-degree 13 	D-max-in-degree 14 	D-min-in-degree 5 	D-max-out-degree 13 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 57 	UR-max-degree 8 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5418	XO	5939.3125	111.011102345	6102	5721	D-edges 205 	D-max-degree 24 	D-min-degree 17 	D-max-in-degree 13 	D-min-in-degree 6 	D-max-out-degree 15 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 48 	UR-max-degree 8 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5417	YS	5935.5625	87.2811325187	6099	5708	D-edges 208 	D-max-degree 28 	D-min-degree 16 	D-max-in-degree 15 	D-min-in-degree 7 	D-max-out-degree 15 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 51 	UR-max-degree 9 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5416	UM	5935.0625	52.3109318761	6052	5850	D-edges 212 	D-max-degree 27 	D-min-degree 14 	D-max-in-degree 14 	D-min-in-degree 5 	D-max-out-degree 15 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 60 	UR-max-degree 9 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5415	IU	5932.9375	107.199270491	6108	5761	D-edges 194 	D-max-degree 29 	D-min-degree 13 	D-max-in-degree 16 	D-min-in-degree 5 	D-max-out-degree 13 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 56 	UR-max-degree 10 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5414	EK	5931.5625	66.1078368558	6112	5816	D-edges 195 	D-max-degree 27 	D-min-degree 14 	D-max-in-degree 14 	D-min-in-degree 6 	D-max-out-degree 14 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 53 	UR-max-degree 10 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5413	TC	5929.4375	44.6625804645	6034	5834	D-edges 211 	D-max-degree 27 	D-min-degree 13 	D-max-in-degree 14 	D-min-in-degree 8 	D-max-out-degree 15 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 59 	UR-max-degree 10 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5412	P4	5927.3125	87.9522020404	6085	5761	D-edges 212 	D-max-degree 25 	D-min-degree 13 	D-max-in-degree 13 	D-min-in-degree 7 	D-max-out-degree 15 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 53 	UR-max-degree 9 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5411	KU	5926.3125	83.0080709555	6087	5783	D-edges 205 	D-max-degree 26 	D-min-degree 12 	D-max-in-degree 13 	D-min-in-degree 6 	D-max-out-degree 15 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 51 	UR-max-degree 9 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5410	IT	5924.3125	61.1000396379	6077	5824	D-edges 196 	D-max-degree 27 	D-min-degree 14 	D-max-in-degree 15 	D-min-in-degree 7 	D-max-out-degree 14 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 54 	UR-max-degree 10 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5409	ID	5923.625	93.7249133102	6073	5793	D-edges 189 	D-max-degree 24 	D-min-degree 14 	D-max-in-degree 13 	D-min-in-degree 6 	D-max-out-degree 14 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 43 	UR-max-degree 6 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
