
5999	D2Q	16824.0	82.245060642	16978	16646	D-edges 762 	D-max-degree 40 	D-min-degree 22 	D-max-in-degree 23 	D-min-in-degree 10 	D-max-out-degree 23 	D-min-out-degree 8 	D-diameter-from0 2 	UR-edges 132 	UR-max-degree 12 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 40 	NSUC-D-max-in-degree 23 	NSUC-D-max-out-degree 23
5303	C35	15369.6875	73.7298436439	15501	15227	D-edges 740 	D-max-degree 42 	D-min-degree 19 	D-max-in-degree 23 	D-min-in-degree 8 	D-max-out-degree 21 	D-min-out-degree 8 	D-diameter-from0 2 	UR-edges 103 	UR-max-degree 9 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 46 	NSUC.conn 46 	NSUC-D-max-degree 42 	NSUC-D-max-in-degree 23 	NSUC-D-max-out-degree 21
5302	KS	15368.9375	130.806856066	15589	15178	D-edges 670 	D-max-degree 36 	D-min-degree 18 	D-max-in-degree 23 	D-min-in-degree 9 	D-max-out-degree 21 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 97 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 36 	NSUC-D-max-in-degree 23 	NSUC-D-max-out-degree 21
5301	M6	15368.4375	169.343574114	15740	15049	D-edges 672 	D-max-degree 36 	D-min-degree 19 	D-max-in-degree 20 	D-min-in-degree 5 	D-max-out-degree 19 	D-min-out-degree 8 	D-diameter-from0 3 	UR-edges 99 	UR-max-degree 9 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 36 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 19
5300	AMK	15367.5625	84.7503456851	15582	15203	D-edges 702 	D-max-degree 40 	D-min-degree 16 	D-max-in-degree 20 	D-min-in-degree 5 	D-max-out-degree 21 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 104 	UR-max-degree 9 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 46 	NSUC.conn 46 	NSUC-D-max-degree 40 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 21
5299	GX	15366.0625	123.695932002	15694	15153	D-edges 680 	D-max-degree 37 	D-min-degree 19 	D-max-in-degree 20 	D-min-in-degree 7 	D-max-out-degree 19 	D-min-out-degree 8 	D-diameter-from0 2 	UR-edges 106 	UR-max-degree 8 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 37 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 19
5298	MA	15364.8125	123.498086397	15570	15040	D-edges 669 	D-max-degree 36 	D-min-degree 18 	D-max-in-degree 23 	D-min-in-degree 9 	D-max-out-degree 20 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 98 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 36 	NSUC-D-max-in-degree 23 	NSUC-D-max-out-degree 20
5297	ACE	15363.0625	123.704016078	15624	15119	D-edges 699 	D-max-degree 38 	D-min-degree 15 	D-max-in-degree 23 	D-min-in-degree 4 	D-max-out-degree 21 	D-min-out-degree 8 	D-diameter-from0 2 	UR-edges 110 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 38 	NSUC-D-max-in-degree 23 	NSUC-D-max-out-degree 21
5296	AOO	15362.0	125.574678976	15602	15207	D-edges 715 	D-max-degree 38 	D-min-degree 20 	D-max-in-degree 20 	D-min-in-degree 7 	D-max-out-degree 21 	D-min-out-degree 9 	D-diameter-from0 2 	UR-edges 110 	UR-max-degree 8 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 38 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 21
5295	BBR	15360.8125	156.421393498	15832	15154	D-edges 726 	D-max-degree 42 	D-min-degree 18 	D-max-in-degree 21 	D-min-in-degree 8 	D-max-out-degree 21 	D-min-out-degree 9 	D-diameter-from0 3 	UR-edges 116 	UR-max-degree 9 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 42 	NSUC-D-max-in-degree 21 	NSUC-D-max-out-degree 21
5294	CVW	15360.25	89.7597487742	15531	15166	D-edges 738 	D-max-degree 44 	D-min-degree 18 	D-max-in-degree 24 	D-min-in-degree 7 	D-max-out-degree 21 	D-min-out-degree 8 	D-diameter-from0 2 	UR-edges 117 	UR-max-degree 11 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 44 	NSUC-D-max-in-degree 24 	NSUC-D-max-out-degree 21
5293	K6	15359.625	76.1149418643	15488	15186	D-edges 679 	D-max-degree 37 	D-min-degree 19 	D-max-in-degree 20 	D-min-in-degree 7 	D-max-out-degree 19 	D-min-out-degree 8 	D-diameter-from0 2 	UR-edges 106 	UR-max-degree 8 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 37 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 19
5292	KR	15359.0625	106.953534742	15522	15092	D-edges 677 	D-max-degree 37 	D-min-degree 19 	D-max-in-degree 20 	D-min-in-degree 7 	D-max-out-degree 19 	D-min-out-degree 8 	D-diameter-from0 2 	UR-edges 105 	UR-max-degree 8 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 37 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 19
5291	AKU	15357.125	129.308678653	15665	15111	D-edges 717 	D-max-degree 39 	D-min-degree 17 	D-max-in-degree 21 	D-min-in-degree 6 	D-max-out-degree 21 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 114 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 49 	NSUC.disc 48 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 48 	NSUC.conn 0 	NSUC-D-max-degree 39 	NSUC-D-max-in-degree 21 	NSUC-D-max-out-degree 21
5290	CV5	15356.625	90.05128747	15515	15184	D-edges 737 	D-max-degree 37 	D-min-degree 23 	D-max-in-degree 21 	D-min-in-degree 9 	D-max-out-degree 21 	D-min-out-degree 8 	D-diameter-from0 2 	UR-edges 109 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 37 	NSUC-D-max-in-degree 21 	NSUC-D-max-out-degree 21
5289	GJ	15354.5625	108.783023003	15564	15207	D-edges 671 	D-max-degree 36 	D-min-degree 18 	D-max-in-degree 23 	D-min-in-degree 9 	D-max-out-degree 21 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 98 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 36 	NSUC-D-max-in-degree 23 	NSUC-D-max-out-degree 21
5288	AG2	15352.125	108.557516437	15636	15142	D-edges 685 	D-max-degree 37 	D-min-degree 17 	D-max-in-degree 19 	D-min-in-degree 7 	D-max-out-degree 21 	D-min-out-degree 8 	D-diameter-from0 2 	UR-edges 102 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 37 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 21
5287	OD	15350.3125	92.5849061335	15497	15199	D-edges 679 	D-max-degree 37 	D-min-degree 18 	D-max-in-degree 20 	D-min-in-degree 7 	D-max-out-degree 19 	D-min-out-degree 8 	D-diameter-from0 3 	UR-edges 101 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 37 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 19
5286	NS	15349.375	163.361131776	15617	15037	D-edges 687 	D-max-degree 36 	D-min-degree 18 	D-max-in-degree 20 	D-min-in-degree 8 	D-max-out-degree 19 	D-min-out-degree 8 	D-diameter-from0 2 	UR-edges 109 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 36 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 19
5285	KU	15348.5	107.253787812	15601	15164	D-edges 679 	D-max-degree 37 	D-min-degree 19 	D-max-in-degree 20 	D-min-in-degree 7 	D-max-out-degree 19 	D-min-out-degree 8 	D-diameter-from0 2 	UR-edges 105 	UR-max-degree 8 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 37 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 19
5284	R5	15342.4375	98.8110373073	15517	15159	D-edges 708 	D-max-degree 38 	D-min-degree 18 	D-max-in-degree 21 	D-min-in-degree 8 	D-max-out-degree 21 	D-min-out-degree 7 	D-diameter-from0 3 	UR-edges 105 	UR-max-degree 9 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 38 	NSUC-D-max-in-degree 21 	NSUC-D-max-out-degree 21
5283	MF	15341.4375	110.149312725	15570	15147	D-edges 701 	D-max-degree 40 	D-min-degree 19 	D-max-in-degree 23 	D-min-in-degree 9 	D-max-out-degree 21 	D-min-out-degree 8 	D-diameter-from0 2 	UR-edges 108 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 40 	NSUC-D-max-in-degree 23 	NSUC-D-max-out-degree 21
5282	DIS	15338.125	65.3900556277	15458	15231	D-edges 731 	D-max-degree 40 	D-min-degree 20 	D-max-in-degree 22 	D-min-in-degree 8 	D-max-out-degree 23 	D-min-out-degree 8 	D-diameter-from0 3 	UR-edges 112 	UR-max-degree 11 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 46 	NSUC.conn 46 	NSUC-D-max-degree 40 	NSUC-D-max-in-degree 22 	NSUC-D-max-out-degree 23
5281	MI	15336.75	73.197933714	15490	15184	D-edges 682 	D-max-degree 37 	D-min-degree 19 	D-max-in-degree 20 	D-min-in-degree 7 	D-max-out-degree 19 	D-min-out-degree 8 	D-diameter-from0 2 	UR-edges 106 	UR-max-degree 8 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 37 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 19
5280	AEL	15336.1875	86.8621168505	15507	15148	D-edges 708 	D-max-degree 39 	D-min-degree 18 	D-max-in-degree 21 	D-min-in-degree 8 	D-max-out-degree 21 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 99 	UR-max-degree 9 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 39 	NSUC-D-max-in-degree 21 	NSUC-D-max-out-degree 21
5279	CV4	15335.125	98.4529551359	15569	15184	D-edges 737 	D-max-degree 39 	D-min-degree 20 	D-max-in-degree 26 	D-min-in-degree 8 	D-max-out-degree 21 	D-min-out-degree 9 	D-diameter-from0 2 	UR-edges 103 	UR-max-degree 10 	UR-min-degree 1 	UR-connected 0 	UR-components 3 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 39 	NSUC-D-max-in-degree 26 	NSUC-D-max-out-degree 21
5278	BLT	15333.0625	94.9107928202	15504	15206	D-edges 731 	D-max-degree 41 	D-min-degree 19 	D-max-in-degree 21 	D-min-in-degree 9 	D-max-out-degree 21 	D-min-out-degree 8 	D-diameter-from0 2 	UR-edges 100 	UR-max-degree 10 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 47 	NSUC.disc 42 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 42 	NSUC.conn 0 	NSUC-D-max-degree 41 	NSUC-D-max-in-degree 21 	NSUC-D-max-out-degree 21
5277	CCH	15328.5	113.699164465	15553	15157	D-edges 734 	D-max-degree 42 	D-min-degree 20 	D-max-in-degree 22 	D-min-in-degree 8 	D-max-out-degree 23 	D-min-out-degree 8 	D-diameter-from0 3 	UR-edges 116 	UR-max-degree 9 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 47 	NSUC.conn 47 	NSUC-D-max-degree 42 	NSUC-D-max-in-degree 22 	NSUC-D-max-out-degree 23
5276	AJZ	15325.4375	76.8065498102	15417	15125	D-edges 710 	D-max-degree 35 	D-min-degree 17 	D-max-in-degree 20 	D-min-in-degree 5 	D-max-out-degree 20 	D-min-out-degree 8 	D-diameter-from0 2 	UR-edges 111 	UR-max-degree 10 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 35 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 20
5275	AER	15324.875	84.3355463313	15500	15180	D-edges 698 	D-max-degree 40 	D-min-degree 17 	D-max-in-degree 22 	D-min-in-degree 8 	D-max-out-degree 21 	D-min-out-degree 9 	D-diameter-from0 3 	UR-edges 105 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 40 	NSUC-D-max-in-degree 22 	NSUC-D-max-out-degree 21
5274	ADJ	15324.1875	93.1532465551	15519	15165	D-edges 709 	D-max-degree 39 	D-min-degree 21 	D-max-in-degree 21 	D-min-in-degree 6 	D-max-out-degree 20 	D-min-out-degree 8 	D-diameter-from0 3 	UR-edges 108 	UR-max-degree 9 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 39 	NSUC-D-max-in-degree 21 	NSUC-D-max-out-degree 20
5273	C5F	15323.8125	93.5369036464	15567	15210	D-edges 728 	D-max-degree 42 	D-min-degree 21 	D-max-in-degree 21 	D-min-in-degree 8 	D-max-out-degree 22 	D-min-out-degree 9 	D-diameter-from0 2 	UR-edges 100 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 42 	NSUC-D-max-in-degree 21 	NSUC-D-max-out-degree 22
5272	BNA	15323.4375	90.5048125447	15514	15167	D-edges 703 	D-max-degree 37 	D-min-degree 16 	D-max-in-degree 19 	D-min-in-degree 7 	D-max-out-degree 21 	D-min-out-degree 9 	D-diameter-from0 2 	UR-edges 106 	UR-max-degree 10 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 48 	NSUC.conn 48 	NSUC-D-max-degree 37 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 21
5271	AEW	15318.625	129.806526704	15650	15117	D-edges 688 	D-max-degree 38 	D-min-degree 18 	D-max-in-degree 20 	D-min-in-degree 6 	D-max-out-degree 19 	D-min-out-degree 8 	D-diameter-from0 2 	UR-edges 104 	UR-max-degree 11 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 38 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 19
5270	V6	15318.0625	136.804819337	15550	15000	D-edges 707 	D-max-degree 38 	D-min-degree 18 	D-max-in-degree 21 	D-min-in-degree 6 	D-max-out-degree 19 	D-min-out-degree 8 	D-diameter-from0 2 	UR-edges 102 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 38 	NSUC-D-max-in-degree 21 	NSUC-D-max-out-degree 19
5269	AF7	15313.3125	81.2278575598	15466	15150	D-edges 694 	D-max-degree 35 	D-min-degree 20 	D-max-in-degree 21 	D-min-in-degree 8 	D-max-out-degree 21 	D-min-out-degree 8 	D-diameter-from0 2 	UR-edges 108 	UR-max-degree 9 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 35 	NSUC-D-max-in-degree 21 	NSUC-D-max-out-degree 21
5268	ABV	15311.875	137.483123964	15549	15112	D-edges 678 	D-max-degree 37 	D-min-degree 17 	D-max-in-degree 20 	D-min-in-degree 7 	D-max-out-degree 21 	D-min-out-degree 8 	D-diameter-from0 2 	UR-edges 101 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 37 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 21
5267	B3Q	15307.375	159.278794493	15637	15096	D-edges 723 	D-max-degree 40 	D-min-degree 20 	D-max-in-degree 23 	D-min-in-degree 8 	D-max-out-degree 21 	D-min-out-degree 8 	D-diameter-from0 2 	UR-edges 114 	UR-max-degree 10 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 40 	NSUC-D-max-in-degree 23 	NSUC-D-max-out-degree 21
5266	AOH	15306.875	84.0586662695	15443	15172	D-edges 713 	D-max-degree 40 	D-min-degree 17 	D-max-in-degree 22 	D-min-in-degree 6 	D-max-out-degree 21 	D-min-out-degree 8 	D-diameter-from0 3 	UR-edges 111 	UR-max-degree 9 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 40 	NSUC-D-max-in-degree 22 	NSUC-D-max-out-degree 21
5265	LN	15301.1875	79.620363876	15396	15084	D-edges 688 	D-max-degree 37 	D-min-degree 19 	D-max-in-degree 18 	D-min-in-degree 7 	D-max-out-degree 21 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 97 	UR-max-degree 9 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 37 	NSUC-D-max-in-degree 18 	NSUC-D-max-out-degree 21
5264	AFU	15300.5625	177.579900591	15745	15081	D-edges 699 	D-max-degree 39 	D-min-degree 17 	D-max-in-degree 21 	D-min-in-degree 7 	D-max-out-degree 21 	D-min-out-degree 9 	D-diameter-from0 3 	UR-edges 103 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 39 	NSUC-D-max-in-degree 21 	NSUC-D-max-out-degree 21
5263	TC	15297.8125	100.775876795	15437	15109	D-edges 722 	D-max-degree 40 	D-min-degree 20 	D-max-in-degree 22 	D-min-in-degree 8 	D-max-out-degree 19 	D-min-out-degree 8 	D-diameter-from0 3 	UR-edges 112 	UR-max-degree 10 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 40 	NSUC-D-max-in-degree 22 	NSUC-D-max-out-degree 19
5262	AJ4	15297.3125	87.7850490901	15498	15111	D-edges 681 	D-max-degree 37 	D-min-degree 16 	D-max-in-degree 19 	D-min-in-degree 7 	D-max-out-degree 21 	D-min-out-degree 8 	D-diameter-from0 2 	UR-edges 99 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 37 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 21
5261	KT	15297.0	121.915442008	15526	15124	D-edges 655 	D-max-degree 34 	D-min-degree 19 	D-max-in-degree 22 	D-min-in-degree 7 	D-max-out-degree 20 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 89 	UR-max-degree 9 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 34 	NSUC-D-max-in-degree 22 	NSUC-D-max-out-degree 20
5260	L2	15296.125	136.357927437	15642	15055	D-edges 672 	D-max-degree 37 	D-min-degree 18 	D-max-in-degree 21 	D-min-in-degree 5 	D-max-out-degree 21 	D-min-out-degree 9 	D-diameter-from0 2 	UR-edges 89 	UR-max-degree 9 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 34 	NSUC-D-max-in-degree 21 	NSUC-D-max-out-degree 19
5259	PJ	15295.75	112.153633468	15511	15121	D-edges 694 	D-max-degree 38 	D-min-degree 18 	D-max-in-degree 21 	D-min-in-degree 7 	D-max-out-degree 19 	D-min-out-degree 8 	D-diameter-from0 2 	UR-edges 102 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 38 	NSUC-D-max-in-degree 21 	NSUC-D-max-out-degree 19
5258	ARF	15295.4375	103.50541577	15484	15081	D-edges 715 	D-max-degree 42 	D-min-degree 20 	D-max-in-degree 23 	D-min-in-degree 7 	D-max-out-degree 21 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 105 	UR-max-degree 10 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 42 	NSUC-D-max-in-degree 23 	NSUC-D-max-out-degree 21
5257	LA	15295.3125	187.283781582	15501	14758	D-edges 670 	D-max-degree 35 	D-min-degree 16 	D-max-in-degree 19 	D-min-in-degree 8 	D-max-out-degree 20 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 106 	UR-max-degree 10 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 35 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 20
5256	T7	15295.0625	133.641997867	15560	15062	D-edges 726 	D-max-degree 41 	D-min-degree 19 	D-max-in-degree 23 	D-min-in-degree 8 	D-max-out-degree 19 	D-min-out-degree 8 	D-diameter-from0 2 	UR-edges 107 	UR-max-degree 9 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 41 	NSUC-D-max-in-degree 23 	NSUC-D-max-out-degree 19
5255	C7D	15293.9375	69.9682684776	15406	15191	D-edges 746 	D-max-degree 42 	D-min-degree 18 	D-max-in-degree 22 	D-min-in-degree 7 	D-max-out-degree 21 	D-min-out-degree 8 	D-diameter-from0 3 	UR-edges 114 	UR-max-degree 10 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 47 	NSUC.conn 47 	NSUC-D-max-degree 42 	NSUC-D-max-in-degree 22 	NSUC-D-max-out-degree 21
