
5999	DGI	1115.375	41.4726943301	1164	995	D-edges 349 	D-max-degree 22 	D-min-degree 5 	D-max-in-degree 12 	D-min-in-degree 1 	D-max-out-degree 12 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 29 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 23 	DD 26 	NSUC.disc 12 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 12 	NSUC.conn 0 	NSUC-D-max-degree 22 	NSUC-D-max-in-degree 12 	NSUC-D-max-out-degree 12
5344	JV	755.75	24.4527605804	789	702	D-edges 281 	D-max-degree 18 	D-min-degree 5 	D-max-in-degree 12 	D-min-in-degree 2 	D-max-out-degree 11 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 16 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 34 	DD 12 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5343	JJ	754.1875	19.0499958989	785	725	D-edges 283 	D-max-degree 18 	D-min-degree 3 	D-max-in-degree 10 	D-min-in-degree 1 	D-max-out-degree 12 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 15 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 35 	DD 13 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5342	CBT	754.1875	20.8633013627	784	719	D-edges 350 	D-max-degree 22 	D-min-degree 5 	D-max-in-degree 13 	D-min-in-degree 1 	D-max-out-degree 14 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 24 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 26 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5341	FG	750.125	25.4211403167	809	706	D-edges 327 	D-max-degree 22 	D-min-degree 8 	D-max-in-degree 12 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 27 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 24 	DD 25 	NSUC.disc 9 	CSUC.disc 1 	min_CSUC.disc 9 	all_sinkless_cycles 9 	NSUC.conn 0 	NSUC-D-max-degree 22 	NSUC-D-max-in-degree 12 	NSUC-D-max-out-degree 11
5340	56	747.5	28.8985293743	798	697	D-edges 337 	D-max-degree 21 	D-min-degree 8 	D-max-in-degree 12 	D-min-in-degree 1 	D-max-out-degree 13 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 27 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 23 	DD 28 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5339	CZT	746.75	22.473595618	783	692	D-edges 343 	D-max-degree 22 	D-min-degree 5 	D-max-in-degree 12 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 27 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 23 	DD 19 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5338	BED	746.4375	24.0285474748	776	679	D-edges 355 	D-max-degree 25 	D-min-degree 5 	D-max-in-degree 13 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 21 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 29 	DD 16 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5337	BNN	744.75	17.9530638054	769	699	D-edges 342 	D-max-degree 21 	D-min-degree 6 	D-max-in-degree 12 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 5 	UR-edges 29 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 22 	DD 29 	NSUC.disc 5 	CSUC.disc 1 	min_CSUC.disc 5 	all_sinkless_cycles 5 	NSUC.conn 0 	NSUC-D-max-degree 19 	NSUC-D-max-in-degree 12 	NSUC-D-max-out-degree 9
5336	GE	743.9375	18.304605807	776	713	D-edges 303 	D-max-degree 19 	D-min-degree 4 	D-max-in-degree 11 	D-min-in-degree 2 	D-max-out-degree 11 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 17 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 33 	DD 17 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5335	EF	742.5625	14.9664990479	772	718	D-edges 308 	D-max-degree 19 	D-min-degree 5 	D-max-in-degree 12 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 20 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 30 	DD 17 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5334	C43	742.125	25.6365827481	801	701	D-edges 345 	D-max-degree 22 	D-min-degree 7 	D-max-in-degree 14 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 25 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 26 	DD 22 	NSUC.disc 4 	CSUC.disc 1 	min_CSUC.disc 4 	all_sinkless_cycles 4 	NSUC.conn 0 	NSUC-D-max-degree 22 	NSUC-D-max-in-degree 14 	NSUC-D-max-out-degree 10
5333	A24	742.0	29.3257565972	787	685	D-edges 347 	D-max-degree 21 	D-min-degree 7 	D-max-in-degree 12 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 1 	D-diameter-from0 5 	UR-edges 27 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 25 	DD 22 	NSUC.disc 8 	CSUC.disc 1 	min_CSUC.disc 4 	all_sinkless_cycles 8 	NSUC.conn 0 	NSUC-D-max-degree 21 	NSUC-D-max-in-degree 10 	NSUC-D-max-out-degree 12
5332	IP	741.875	15.9799679286	769	708	D-edges 278 	D-max-degree 18 	D-min-degree 4 	D-max-in-degree 10 	D-min-in-degree 2 	D-max-out-degree 11 	D-min-out-degree 1 	D-diameter-from0 5 	UR-edges 21 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 30 	DD 18 	NSUC.disc 3 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 3 	NSUC.conn 0 	NSUC-D-max-degree 18 	NSUC-D-max-in-degree 7 	NSUC-D-max-out-degree 11
5331	CJK	741.3125	17.999023411	782	717	D-edges 349 	D-max-degree 25 	D-min-degree 7 	D-max-in-degree 12 	D-min-in-degree 1 	D-max-out-degree 14 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 23 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 27 	DD 26 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5330	DBT	741.0625	15.8645388761	772	701	D-edges 355 	D-max-degree 22 	D-min-degree 7 	D-max-in-degree 14 	D-min-in-degree 3 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 27 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 23 	DD 26 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5329	CZ	740.25	19.5112147238	770	706	D-edges 306 	D-max-degree 21 	D-min-degree 6 	D-max-in-degree 13 	D-min-in-degree 2 	D-max-out-degree 11 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 19 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 32 	DD 20 	NSUC.disc 3 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 3 	NSUC.conn 0 	NSUC-D-max-degree 21 	NSUC-D-max-in-degree 11 	NSUC-D-max-out-degree 10
5328	CCD	739.9375	15.5300867271	769	709	D-edges 349 	D-max-degree 21 	D-min-degree 6 	D-max-in-degree 12 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 32 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 20 	DD 30 	NSUC.disc 13 	CSUC.disc 1 	min_CSUC.disc 7 	all_sinkless_cycles 13 	NSUC.conn 0 	NSUC-D-max-degree 19 	NSUC-D-max-in-degree 11 	NSUC-D-max-out-degree 12
5327	CRF	739.4375	22.3018181714	786	702	D-edges 344 	D-max-degree 21 	D-min-degree 8 	D-max-in-degree 12 	D-min-in-degree 1 	D-max-out-degree 12 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 25 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 26 	DD 21 	NSUC.disc 8 	CSUC.disc 1 	min_CSUC.disc 8 	all_sinkless_cycles 8 	NSUC.conn 0 	NSUC-D-max-degree 20 	NSUC-D-max-in-degree 12 	NSUC-D-max-out-degree 11
5326	JQ	738.25	53.0394900051	773	592	D-edges 315 	D-max-degree 22 	D-min-degree 5 	D-max-in-degree 12 	D-min-in-degree 1 	D-max-out-degree 13 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 20 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 30 	DD 21 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5325	KX	736.5625	34.9731481819	799	669	D-edges 300 	D-max-degree 24 	D-min-degree 6 	D-max-in-degree 14 	D-min-in-degree 1 	D-max-out-degree 12 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 23 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 28 	DD 25 	NSUC.disc 3 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 3 	NSUC.conn 0 	NSUC-D-max-degree 14 	NSUC-D-max-in-degree 7 	NSUC-D-max-out-degree 8
5324	C7	735.875	18.844345969	760	688	D-edges 310 	D-max-degree 21 	D-min-degree 5 	D-max-in-degree 12 	D-min-in-degree 2 	D-max-out-degree 13 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 17 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 33 	DD 16 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5323	CJD	735.5	33.7583323048	802	684	D-edges 354 	D-max-degree 21 	D-min-degree 5 	D-max-in-degree 14 	D-min-in-degree 1 	D-max-out-degree 12 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 26 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 25 	DD 4 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 9 	NSUC.conn 9 	NSUC-D-max-degree 21 	NSUC-D-max-in-degree 12 	NSUC-D-max-out-degree 11
5322	CWU	734.375	30.7019441567	794	689	D-edges 351 	D-max-degree 26 	D-min-degree 5 	D-max-in-degree 16 	D-min-in-degree 2 	D-max-out-degree 13 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 22 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 28 	DD 20 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5321	NA	734.1875	59.7465676315	817	643	D-edges 291 	D-max-degree 21 	D-min-degree 5 	D-max-in-degree 11 	D-min-in-degree 2 	D-max-out-degree 11 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 24 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 27 	DD 21 	NSUC.disc 6 	CSUC.disc 1 	min_CSUC.disc 6 	all_sinkless_cycles 6 	NSUC.conn 0 	NSUC-D-max-degree 16 	NSUC-D-max-in-degree 9 	NSUC-D-max-out-degree 8
5320	CXW	734.125	24.3692300863	765	687	D-edges 352 	D-max-degree 23 	D-min-degree 2 	D-max-in-degree 13 	D-min-in-degree 1 	D-max-out-degree 12 	D-min-out-degree 0 	D-diameter-from0 4 	UR-edges 31 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 21 	DD 28 	NSUC.disc 11 	CSUC.disc 1 	min_CSUC.disc 8 	all_sinkless_cycles 11 	NSUC.conn 0 	NSUC-D-max-degree 23 	NSUC-D-max-in-degree 13 	NSUC-D-max-out-degree 11
5319	CAN	734.0625	21.2293097803	774	686	D-edges 351 	D-max-degree 20 	D-min-degree 4 	D-max-in-degree 12 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 0 	D-diameter-from0 4 	UR-edges 33 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 19 	DD 32 	NSUC.disc 11 	CSUC.disc 1 	min_CSUC.disc 4 	all_sinkless_cycles 11 	NSUC.conn 0 	NSUC-D-max-degree 20 	NSUC-D-max-in-degree 10 	NSUC-D-max-out-degree 12
5318	D2	733.875	15.643988462	754	703	D-edges 335 	D-max-degree 22 	D-min-degree 6 	D-max-in-degree 13 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 29 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 22 	DD 30 	NSUC.disc 4 	CSUC.disc 1 	min_CSUC.disc 4 	all_sinkless_cycles 4 	NSUC.conn 0 	NSUC-D-max-degree 20 	NSUC-D-max-in-degree 12 	NSUC-D-max-out-degree 8
5317	DJU	733.625	30.6510093635	804	681	D-edges 352 	D-max-degree 23 	D-min-degree 5 	D-max-in-degree 13 	D-min-in-degree 2 	D-max-out-degree 13 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 30 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 20 	DD 29 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5316	DKF	730.4375	28.4692130862	766	674	D-edges 347 	D-max-degree 23 	D-min-degree 7 	D-max-in-degree 13 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 25 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 25 	DD 29 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5315	BZ	730.4375	18.306312948	754	692	D-edges 318 	D-max-degree 21 	D-min-degree 6 	D-max-in-degree 11 	D-min-in-degree 2 	D-max-out-degree 11 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 27 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 23 	DD 27 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5314	CEW	730.25	20.6533895523	773	693	D-edges 355 	D-max-degree 21 	D-min-degree 7 	D-max-in-degree 14 	D-min-in-degree 0 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 27 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 23 	DD 28 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5313	CB4	729.4375	30.1785701078	815	675	D-edges 356 	D-max-degree 26 	D-min-degree 5 	D-max-in-degree 17 	D-min-in-degree 2 	D-max-out-degree 14 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 16 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 34 	DD 14 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5312	DJE	729.125	24.1864502356	793	699	D-edges 355 	D-max-degree 21 	D-min-degree 8 	D-max-in-degree 13 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 27 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 24 	DD 25 	NSUC.disc 5 	CSUC.disc 1 	min_CSUC.disc 5 	all_sinkless_cycles 5 	NSUC.conn 0 	NSUC-D-max-degree 21 	NSUC-D-max-in-degree 13 	NSUC-D-max-out-degree 11
5311	ZC	727.4375	10.7410936943	748	710	D-edges 319 	D-max-degree 20 	D-min-degree 5 	D-max-in-degree 13 	D-min-in-degree 1 	D-max-out-degree 12 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 24 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 27 	DD 19 	NSUC.disc 7 	CSUC.disc 1 	min_CSUC.disc 7 	all_sinkless_cycles 7 	NSUC.conn 0 	NSUC-D-max-degree 20 	NSUC-D-max-in-degree 10 	NSUC-D-max-out-degree 10
5310	5P	727.4375	20.5516688799	765	696	D-edges 346 	D-max-degree 23 	D-min-degree 6 	D-max-in-degree 12 	D-min-in-degree 1 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 27 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 23 	DD 25 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5309	DJH	726.25	14.2236598666	748	692	D-edges 358 	D-max-degree 21 	D-min-degree 5 	D-max-in-degree 12 	D-min-in-degree 2 	D-max-out-degree 14 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 28 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 22 	DD 11 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5308	AOL	726.1875	24.6277758588	767	687	D-edges 346 	D-max-degree 25 	D-min-degree 3 	D-max-in-degree 15 	D-min-in-degree 1 	D-max-out-degree 14 	D-min-out-degree 0 	D-diameter-from0 3 	UR-edges 34 	UR-max-degree 6 	UR-min-degree 0 	UR-connected 0 	UR-components 19 	DD 30 	NSUC.disc 13 	CSUC.disc 1 	min_CSUC.disc 4 	all_sinkless_cycles 13 	NSUC.conn 0 	NSUC-D-max-degree 25 	NSUC-D-max-in-degree 15 	NSUC-D-max-out-degree 14
5307	HQ	726.0625	26.8036115803	783	668	D-edges 289 	D-max-degree 22 	D-min-degree 6 	D-max-in-degree 10 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 22 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 29 	DD 19 	NSUC.disc 4 	CSUC.disc 1 	min_CSUC.disc 4 	all_sinkless_cycles 4 	NSUC.conn 0 	NSUC-D-max-degree 22 	NSUC-D-max-in-degree 10 	NSUC-D-max-out-degree 12
5306	EK	725.5	22.8937764469	754	666	D-edges 302 	D-max-degree 18 	D-min-degree 4 	D-max-in-degree 11 	D-min-in-degree 1 	D-max-out-degree 13 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 22 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 28 	DD 17 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5305	5S	725.375	23.8769632701	760	681	D-edges 310 	D-max-degree 20 	D-min-degree 3 	D-max-in-degree 13 	D-min-in-degree 1 	D-max-out-degree 12 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 26 	UR-max-degree 6 	UR-min-degree 0 	UR-connected 0 	UR-components 26 	DD 25 	NSUC.disc 8 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 8 	NSUC.conn 0 	NSUC-D-max-degree 20 	NSUC-D-max-in-degree 13 	NSUC-D-max-out-degree 12
5304	PX	723.4375	23.1812660084	775	685	D-edges 295 	D-max-degree 21 	D-min-degree 3 	D-max-in-degree 12 	D-min-in-degree 0 	D-max-out-degree 12 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 17 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 33 	DD 17 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5303	C3	721.75	35.4621276857	768	652	D-edges 322 	D-max-degree 20 	D-min-degree 4 	D-max-in-degree 12 	D-min-in-degree 0 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 30 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 20 	DD 27 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5302	CT	719.25	21.6607363679	757	680	D-edges 320 	D-max-degree 20 	D-min-degree 4 	D-max-in-degree 12 	D-min-in-degree 0 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 29 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 21 	DD 25 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5301	ACI	718.5	51.2359736904	763	600	D-edges 332 	D-max-degree 21 	D-min-degree 6 	D-max-in-degree 12 	D-min-in-degree 2 	D-max-out-degree 11 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 24 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 26 	DD 21 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5300	A4O	718.25	26.8967934892	776	666	D-edges 347 	D-max-degree 22 	D-min-degree 5 	D-max-in-degree 15 	D-min-in-degree 1 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 27 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 23 	DD 5 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5299	B6X	717.375	22.8743169297	762	666	D-edges 354 	D-max-degree 23 	D-min-degree 6 	D-max-in-degree 13 	D-min-in-degree 3 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 27 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 25 	DD 26 	NSUC.disc 7 	CSUC.disc 1 	min_CSUC.disc 5 	all_sinkless_cycles 7 	NSUC.conn 0 	NSUC-D-max-degree 23 	NSUC-D-max-in-degree 13 	NSUC-D-max-out-degree 12
5298	MM	717.125	20.5026675094	747	667	D-edges 302 	D-max-degree 20 	D-min-degree 4 	D-max-in-degree 12 	D-min-in-degree 1 	D-max-out-degree 13 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 18 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 32 	DD 18 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5297	M3	716.6875	25.4870524728	751	663	D-edges 301 	D-max-degree 20 	D-min-degree 4 	D-max-in-degree 12 	D-min-in-degree 1 	D-max-out-degree 12 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 18 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 32 	DD 18 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5296	CO2	716.125	23.2671307857	762	668	D-edges 351 	D-max-degree 24 	D-min-degree 5 	D-max-in-degree 13 	D-min-in-degree 1 	D-max-out-degree 12 	D-min-out-degree 0 	D-diameter-from0 4 	UR-edges 30 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 21 	DD 12 	NSUC.disc 6 	CSUC.disc 1 	min_CSUC.disc 6 	all_sinkless_cycles 6 	NSUC.conn 0 	NSUC-D-max-degree 19 	NSUC-D-max-in-degree 12 	NSUC-D-max-out-degree 11
5295	DAP	715.75	40.4945984052	770	630	D-edges 343 	D-max-degree 22 	D-min-degree 5 	D-max-in-degree 12 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 32 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 18 	DD 32 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
